#    itr              mu            ntot            mtot            etot
       1       45.867000        4.299316        0.161560      154.559954
       2       45.864000        4.299316        0.087585      154.667780
       3       45.847000        4.299194        0.048828      154.692489
       4       45.840000        4.299438        0.027710      154.708798
       5       45.838000        4.299927        0.016968      154.744278
       6       45.838000        4.299194        0.009277      154.731118
       7       45.828000        4.299194        0.005371      154.702522
       8       45.830000        4.299194        0.002686      154.702629
       9       45.830000        4.299194        0.001709      154.702711
      10       45.827000        4.299194        0.000732      154.702674
      11       45.828000        4.299194        0.000732      154.702723
      12       45.828000        4.299194        0.000732      154.702723
