#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-0.406738	-0.405365	-0.406738	-0.405365	-11.316864	-11.315338	
1	-0.406437	-0.405064	-0.403726	-0.402353	-11.312647	-11.311122	
2	-0.405534	-0.404160	-0.394693	-0.393320	-11.300000	-11.298475	
3	-0.404029	-0.402655	-0.379643	-0.378270	-11.278930	-11.277405	
4	-0.401923	-0.400550	-0.358586	-0.357212	-11.249450	-11.247924	
5	-0.399218	-0.397845	-0.331534	-0.330160	-11.211577	-11.210052	
6	-0.395915	-0.394542	-0.298503	-0.297130	-11.165335	-11.163809	
7	-0.392016	-0.390643	-0.259515	-0.258141	-11.110751	-11.109225	
8	-0.387524	-0.386150	-0.214591	-0.213218	-11.047858	-11.046332	
9	-0.382440	-0.381067	-0.163760	-0.162386	-10.976694	-10.975168	
10	-0.376770	-0.375396	-0.107051	-0.105678	-10.897302	-10.895776	
11	-0.370514	-0.369141	-0.044499	-0.043126	-10.809729	-10.808203	
12	-0.363679	-0.362305	0.023858	0.025232	-10.714029	-10.712503	
13	-0.356266	-0.354893	0.097980	0.099353	-10.610259	-10.608733	
14	-0.348282	-0.346909	0.177821	0.179194	-10.498481	-10.496955	
15	-0.339731	-0.338358	0.263334	0.264707	-10.378763	-10.377237	
16	-0.330618	-0.329245	0.354466	0.355840	-10.251177	-10.249652	
17	-0.320948	-0.319575	0.451164	0.452537	-10.115801	-10.114275	
18	-0.310728	-0.309354	0.553369	0.554742	-9.972714	-9.971188	
19	-0.299963	-0.298589	0.661019	0.662392	-9.822004	-9.820478	
20	-0.288660	-0.287286	0.774049	0.775422	-9.663762	-9.662236	
21	-0.276825	-0.275452	0.892392	0.893765	-9.498082	-9.496556	
22	-0.264467	-0.263094	1.015976	1.017349	-9.325065	-9.323539	
23	-0.251592	-0.250219	1.144726	1.146099	-9.144814	-9.143288	
24	-0.238208	-0.236835	1.278566	1.279939	-8.957439	-8.955913	
25	-0.224323	-0.222950	1.417414	1.418787	-8.763051	-8.761526	
26	-0.209946	-0.208573	1.561186	1.562560	-8.561769	-8.560244	
27	-0.195085	-0.193711	1.709797	1.711171	-8.353714	-8.352188	
28	-0.179749	-0.178375	1.863157	1.864530	-8.139010	-8.137484	
29	-0.163947	-0.162574	2.021173	2.022547	-7.917788	-7.916262	
30	-0.147689	-0.146316	2.183750	2.185124	-7.690180	-7.688654	
31	-0.130985	-0.129612	2.350791	2.352164	-7.456323	-7.454797	
32	-0.113845	-0.112472	2.522194	2.523567	-7.216359	-7.214833	
33	-0.096279	-0.094906	2.697856	2.699230	-6.970432	-6.968906	
34	-0.078297	-0.076924	2.877672	2.879045	-6.718689	-6.717164	
35	-0.059911	-0.058538	3.061533	3.062907	-6.461284	-6.459758	
36	-0.041132	-0.039758	3.249329	3.250702	-6.198370	-6.196844	
37	-0.021970	-0.020597	3.440946	3.442319	-5.930106	-5.928580	
38	-0.002438	-0.001064	3.636269	3.637642	-5.656654	-5.655128	
39	0.017454	0.018827	3.835180	3.836553	-5.378179	-5.376653	
40	0.037691	0.039065	4.037559	4.038933	-5.094847	-5.093321	
