# n = 0.9 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -2.345800        0.899902        0.097229       -4.787796
       2       -2.387900        0.899902        0.053772       -4.738514
       3       -2.386400        0.899902        0.032776       -4.730165
       4       -2.377365        0.900146        0.020691       -4.727354
       5       -2.370065        0.900024        0.013550       -4.724631
       6       -2.365852        0.900269        0.007568       -4.725630
       7       -2.361152        0.900024        0.004761       -4.723133
       8       -2.361796        0.900269        0.002441       -4.725290
       9       -2.362696        0.900024        0.001343       -4.723054
      10       -2.363386        0.900269        0.000732       -4.725258
      11       -2.359747        0.900269        0.000732       -4.723622
      12       -2.359747        0.900269        0.000732       -4.723622
