#    itr              mu            ntot            mtot            etot
       1       46.368164        5.799255        0.100232      116.853329
       2       22.337950        5.800232       -0.062305       67.934306
       3       22.296491        5.800720        0.037079       67.975943
       4       22.273967        5.800293       -0.020599       67.979340
       5       22.271184        5.800049        0.011993       67.971771
       6       22.268271        5.800537       -0.007309       67.979856
       7       22.270413        5.800781        0.004791       67.990829
       8       22.272657        5.800293       -0.003601       67.982638
       9       22.269813        5.799805        0.000992       67.966686
      10       22.272028        5.800537       -0.001282       67.977085
