#    itr              mu            ntot            mtot            etot
       1       35.487000        3.999268        0.099915      103.366474
       2       35.555000        3.999878        0.041870      103.441728
       3       35.563000        3.999878        0.017700      103.469726
       4       35.569000        3.999146        0.006836      103.445138
       5       35.563000        3.999146        0.003906      103.423620
       6       35.562000        3.999146        0.002441      103.423679
       7       35.563000        3.999146        0.001465      103.423753
       8       35.562000        3.999146        0.000977      103.423760
       9       35.561000        3.999146        0.000488      103.423820
      10       35.560000        3.999146        0.000488      103.423822
      11       35.561000        3.999634        0.000244      103.441128
      12       35.564000        3.999634        0.000244      103.455794
      13       35.564000        3.999634        0.000244      103.455794
