#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-2.537506	-2.537506	-2.537506	-2.537506	-13.532837	-13.532837	
1	-2.537205	-2.537205	-2.534494	-2.534494	-13.528620	-13.528620	
2	-2.536302	-2.536302	-2.525461	-2.525461	-13.515973	-13.515973	
3	-2.534797	-2.534797	-2.510411	-2.510411	-13.494903	-13.494903	
4	-2.532691	-2.532691	-2.489353	-2.489353	-13.465423	-13.465423	
5	-2.529986	-2.529986	-2.462301	-2.462301	-13.427550	-13.427550	
6	-2.526683	-2.526683	-2.429271	-2.429271	-13.381308	-13.381308	
7	-2.522784	-2.522784	-2.390283	-2.390283	-13.326724	-13.326724	
8	-2.518291	-2.518291	-2.345359	-2.345359	-13.263831	-13.263831	
9	-2.513208	-2.513208	-2.294527	-2.294527	-13.192667	-13.192667	
10	-2.507537	-2.507537	-2.237819	-2.237819	-13.113274	-13.113274	
11	-2.501282	-2.501282	-2.175267	-2.175267	-13.025702	-13.025702	
12	-2.494446	-2.494446	-2.106909	-2.106909	-12.930002	-12.930002	
13	-2.487034	-2.487034	-2.032788	-2.032788	-12.826231	-12.826231	
14	-2.479050	-2.479050	-1.952947	-1.952947	-12.714454	-12.714454	
15	-2.470499	-2.470499	-1.867434	-1.867434	-12.594736	-12.594736	
16	-2.461386	-2.461386	-1.776301	-1.776301	-12.467150	-12.467150	
17	-2.451716	-2.451716	-1.679604	-1.679604	-12.331773	-12.331773	
18	-2.441495	-2.441495	-1.577399	-1.577399	-12.188687	-12.188687	
19	-2.430730	-2.430730	-1.469749	-1.469749	-12.037977	-12.037977	
20	-2.419427	-2.419427	-1.356719	-1.356719	-11.879735	-11.879735	
21	-2.407593	-2.407593	-1.238376	-1.238376	-11.714055	-11.714055	
22	-2.395235	-2.395235	-1.114792	-1.114792	-11.541037	-11.541037	
23	-2.382360	-2.382360	-0.986042	-0.986042	-11.360787	-11.360787	
24	-2.368976	-2.368976	-0.852202	-0.852202	-11.173411	-11.173411	
25	-2.355091	-2.355091	-0.713354	-0.713354	-10.979024	-10.979024	
26	-2.340714	-2.340714	-0.569581	-0.569581	-10.777742	-10.777742	
27	-2.325853	-2.325853	-0.420970	-0.420970	-10.569687	-10.569687	
28	-2.310517	-2.310517	-0.267611	-0.267611	-10.354983	-10.354983	
29	-2.294715	-2.294715	-0.109595	-0.109595	-10.133761	-10.133761	
30	-2.278457	-2.278457	0.052983	0.052983	-9.906153	-9.906153	
31	-2.261753	-2.261753	0.220023	0.220023	-9.672296	-9.672296	
32	-2.244613	-2.244613	0.391426	0.391426	-9.432332	-9.432332	
33	-2.227047	-2.227047	0.567088	0.567088	-9.186405	-9.186405	
34	-2.209065	-2.209065	0.746904	0.746904	-8.934662	-8.934662	
35	-2.190679	-2.190679	0.930765	0.930765	-8.677257	-8.677257	
36	-2.171899	-2.171899	1.118561	1.118561	-8.414343	-8.414343	
37	-2.152738	-2.152738	1.310178	1.310178	-8.146079	-8.146079	
38	-2.133205	-2.133205	1.505501	1.505501	-7.872627	-7.872627	
39	-2.113314	-2.113314	1.704412	1.704412	-7.594152	-7.594152	
40	-2.093076	-2.093076	1.906792	1.906792	-7.310820	-7.310820	
41	-2.072504	-2.072504	2.112518	2.112518	-7.022804	-7.022804	
42	-2.051609	-2.051609	2.321466	2.321466	-6.730275	-6.730275	
43	-2.030404	-2.030404	2.533512	2.533512	-6.433412	-6.433412	
44	-2.008903	-2.008903	2.748527	2.748527	-6.132391	-6.132391	
45	-1.987117	-1.987117	2.966381	2.966381	-5.827396	-5.827396	
46	-1.965061	-1.965061	3.186943	3.186943	-5.518608	-5.518608	
47	-1.942747	-1.942747	3.410081	3.410081	-5.206215	-5.206215	
48	-1.920190	-1.920190	3.635660	3.635660	-4.890405	-4.890405	
49	-1.897401	-1.897401	3.863544	3.863544	-4.571367	-4.571367	
50	-1.874396	-1.874396	4.093595	4.093595	-4.249295	-4.249295	
51	-1.851188	-1.851188	4.325676	4.325676	-3.924381	-3.924381	
52	-1.827791	-1.827791	4.559647	4.559647	-3.596822	-3.596822	
53	-1.804219	-1.804219	4.795366	4.795366	-3.266816	-3.266816	
54	-1.780486	-1.780486	5.032692	5.032692	-2.934559	-2.934559	
55	-1.756607	-1.756607	5.271481	5.271481	-2.600254	-2.600254	
56	-1.732596	-1.732596	5.511591	5.511591	-2.264101	-2.264101	
57	-1.708468	-1.708468	5.752875	5.752875	-1.926303	-1.926303	
58	-1.684237	-1.684237	5.995189	5.995189	-1.587064	-1.587064	
59	-1.659917	-1.659917	6.238387	6.238387	-1.246586	-1.246586	
60	-1.635523	-1.635523	6.482322	6.482322	-0.905077	-0.905077	
61	-1.611071	-1.611071	6.726848	6.726848	-0.562741	-0.562741	
62	-1.586574	-1.586574	6.971817	6.971817	-0.219784	-0.219784	
63	-1.562047	-1.562047	7.217082	7.217082	0.123586	0.123586	
64	-1.537506	-1.537506	7.462494	7.462494	0.467163	0.467163	
65	-1.512965	-1.512965	7.707906	7.707906	0.810740	0.810740	
66	-1.488438	-1.488438	7.953171	7.953171	1.154111	1.154111	
67	-1.463942	-1.463942	8.198140	8.198140	1.497067	1.497067	
68	-1.439489	-1.439489	8.442665	8.442665	1.839403	1.839403	
69	-1.415095	-1.415095	8.686601	8.686601	2.180913	2.180913	
70	-1.390776	-1.390776	8.929799	8.929799	2.521390	2.521390	
71	-1.366544	-1.366544	9.172113	9.172113	2.860630	2.860630	
72	-1.342416	-1.342416	9.413397	9.413397	3.198428	3.198428	
73	-1.318405	-1.318405	9.653506	9.653506	3.534580	3.534580	
74	-1.294526	-1.294526	9.892296	9.892296	3.868886	3.868886	
75	-1.270793	-1.270793	10.129621	10.129621	4.201142	4.201142	
76	-1.247221	-1.247221	10.365341	10.365341	4.531149	4.531149	
77	-1.223824	-1.223824	10.599311	10.599311	4.858707	4.858707	
78	-1.200616	-1.200616	10.831392	10.831392	5.183621	5.183621	
79	-1.177611	-1.177611	11.061444	11.061444	5.505694	5.505694	
80	-1.154823	-1.154823	11.289328	11.289328	5.824731	5.824731	
81	-1.132265	-1.132265	11.514907	11.514907	6.140541	6.140541	
82	-1.109951	-1.109951	11.738045	11.738045	6.452934	6.452934	
83	-1.087895	-1.087895	11.958607	11.958607	6.761722	6.761722	
84	-1.066109	-1.066109	12.176461	12.176461	7.066717	7.066717	
85	-1.044608	-1.044608	12.391476	12.391476	7.367738	7.367738	
86	-1.023403	-1.023403	12.603521	12.603521	7.664602	7.664602	
87	-1.002508	-1.002508	12.812470	12.812470	7.957130	7.957130	
88	-0.981936	-0.981936	13.018196	13.018196	8.245146	8.245146	
89	-0.961698	-0.961698	13.220576	13.220576	8.528478	8.528478	
90	-0.941807	-0.941807	13.419487	13.419487	8.806953	8.806953	
91	-0.922275	-0.922275	13.614810	13.614810	9.080405	9.080405	
92	-0.903113	-0.903113	13.806427	13.806427	9.348669	9.348669	
93	-0.884333	-0.884333	13.994222	13.994222	9.611583	9.611583	
94	-0.865947	-0.865947	14.178083	14.178083	9.868988	9.868988	
95	-0.847966	-0.847966	14.357899	14.357899	10.120731	10.120731	
96	-0.830399	-0.830399	14.533562	14.533562	10.366658	10.366658	
97	-0.813259	-0.813259	14.704965	14.704965	10.606622	10.606622	
98	-0.796555	-0.796555	14.872005	14.872005	10.840479	10.840479	
99	-0.780297	-0.780297	15.034582	15.034582	11.068087	11.068087	
100	-0.764496	-0.764496	15.192598	15.192598	11.289309	11.289309	
101	-0.749160	-0.749160	15.345958	15.345958	11.504013	11.504013	
102	-0.734299	-0.734299	15.494569	15.494569	11.712069	11.712069	
103	-0.719921	-0.719921	15.638342	15.638342	11.913350	11.913350	
104	-0.706036	-0.706036	15.777190	15.777190	12.107738	12.107738	
105	-0.692653	-0.692653	15.911030	15.911030	12.295113	12.295113	
106	-0.679777	-0.679777	16.039780	16.039780	12.475364	12.475364	
107	-0.667419	-0.667419	16.163364	16.163364	12.648381	12.648381	
108	-0.655585	-0.655585	16.281707	16.281707	12.814061	12.814061	
109	-0.644282	-0.644282	16.394737	16.394737	12.972303	12.972303	
110	-0.633517	-0.633517	16.502387	16.502387	13.123013	13.123013	
111	-0.623296	-0.623296	16.604591	16.604591	13.266100	13.266100	
112	-0.613627	-0.613627	16.701289	16.701289	13.401477	13.401477	
113	-0.604513	-0.604513	16.792422	16.792422	13.529062	13.529062	
114	-0.595962	-0.595962	16.877935	16.877935	13.648780	13.648780	
115	-0.587978	-0.587978	16.957776	16.957776	13.760558	13.760558	
116	-0.580566	-0.580566	17.031897	17.031897	13.864328	13.864328	
117	-0.573730	-0.573730	17.100255	17.100255	13.960028	13.960028	
118	-0.567475	-0.567475	17.162806	17.162806	14.047601	14.047601	
119	-0.561804	-0.561804	17.219515	17.219515	14.126993	14.126993	
120	-0.556721	-0.556721	17.270347	17.270347	14.198157	14.198157	
121	-0.552228	-0.552228	17.315270	17.315270	14.261050	14.261050	
122	-0.548330	-0.548330	17.354259	17.354259	14.315634	14.315634	
123	-0.545027	-0.545027	17.387289	17.387289	14.361877	14.361877	
124	-0.542321	-0.542321	17.414341	17.414341	14.399749	14.399749	
125	-0.540216	-0.540216	17.435398	17.435398	14.429229	14.429229	
126	-0.538711	-0.538711	17.450448	17.450448	14.450299	14.450299	
127	-0.537807	-0.537807	17.459482	17.459482	14.462947	14.462947	
128	-0.537506	-0.537506	17.462494	17.462494	14.467163	14.467163	
129	-0.534494	-0.534494	17.462795	17.462795	14.467765	14.467765	
130	-0.525461	-0.525461	17.463698	17.463698	14.469572	14.469572	
