#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.274109        2.274109      -70.274926
       2       -4.347000        0.799194       -0.726807       -6.214819
       3       -6.679000        0.799194        0.523193       -8.079117
       4       -6.457000        0.799316       -0.442017       -7.797499
       5       -6.462000        0.799316        0.385864       -7.709117
       6       -6.470000        0.799316       -0.343872       -7.656659
       7       -6.465000        0.799072        0.311890       -7.619207
       8       -6.460000        0.799316       -0.283325       -7.597067
       9       -6.452000        0.799561        0.262573       -7.577750
      10       -6.442000        0.799072       -0.244995       -7.560248
      11       -6.443000        0.799316        0.231567       -7.552468
      12       -6.436000        0.799072       -0.218628       -7.542349
      13       -6.439000        0.799072        0.207397       -7.536063
      14       -6.431000        0.799316       -0.198364       -7.531716
      15       -6.428000        0.799072        0.190796       -7.524810
      16       -6.432000        0.799316       -0.184692       -7.523505
      17       -6.427000        0.799561        0.178589       -7.521304
      18       -6.421000        0.799072       -0.172241       -7.514677
      19       -6.421000        0.799316        0.165161       -7.514906
      20       -6.422000        0.799805       -0.160278       -7.514365
      21       -6.413000        0.799072        0.155151       -7.506178
      22       -6.416000        0.799072       -0.148315       -7.506307
      23       -6.409000        0.799805        0.142700       -7.508464
      24       -6.400000        0.799561       -0.139526       -7.502696
      25       -6.404000        0.799194        0.134277       -7.499882
      26       -6.401000        0.800415       -0.128174       -7.506997
      27       -6.384000        0.800415        0.124756       -7.501477
      28       -6.385000        0.799927       -0.118896       -7.497148
      29       -6.387000        0.799194        0.111816       -7.492184
      30       -6.385000        0.800415       -0.105225       -7.500051
      31       -6.382000        0.799927        0.099365       -7.491372
      32       -6.379000        0.799438       -0.093506       -7.488262
      33       -6.377000        0.799438        0.088623       -7.488444
      34       -6.376000        0.800171       -0.081543       -7.492173
      35       -6.367000        0.799194        0.075684       -7.482353
      36       -6.373000        0.799194       -0.070313       -7.484135
      37       -6.375000        0.799194        0.065430       -7.483130
      38       -6.372000        0.799683       -0.061035       -7.485512
      39       -6.368000        0.799438        0.056396       -7.481793
      40       -6.366000        0.799194       -0.052246       -7.480384
      41       -6.366000        0.799194        0.048340       -7.480624
      42       -6.367000        0.799438       -0.044189       -7.481716
      43       -6.364000        0.799194        0.041016       -7.478917
      44       -6.363000        0.799683       -0.039551       -7.482419
      45       -6.358000        0.800171        0.039063       -7.483995
      46       -6.357000        0.799194       -0.037109       -7.476297
      47       -6.361000        0.799194        0.035156       -7.479062
      48       -6.360000        0.799438       -0.032959       -7.480446
      49       -6.362000        0.799194        0.028809       -7.477997
      50       -6.365000        0.799438       -0.026123       -7.479838
      51       -6.361000        0.800903        0.024658       -7.488290
      52       -6.356000        0.799194       -0.021484       -7.473012
      53       -6.359000        0.799194        0.021484       -7.477947
      54       -6.359000        0.799194       -0.021484       -7.477947
