#    itr              mu            ntot            mtot            etot
       1       57.404000        4.799133        1.200867       88.796229
       2       23.559000        4.799011       -1.035706       64.113457
       3       23.555000        4.799438        0.935059       64.501777
       4       23.594000        4.799683       -0.849854       64.725008
       5       23.633000        4.799927        0.781738       64.896769
       6       23.654000        4.799438       -0.719238       65.008454
       7       23.661000        4.799194        0.660889       65.095500
       8       23.675000        4.799072       -0.598999       65.174673
       9       23.692000        4.799072        0.538940       65.255262
      10       23.726000        4.799805       -0.481079       65.344727
      11       23.771000        4.799194        0.421387       65.403006
      12       23.790000        4.799438       -0.364502       65.454584
      13       23.814000        4.799683        0.312012       65.509762
      14       23.830000        4.799194       -0.267090       65.537901
      15       23.840000        4.799683        0.228027       65.567768
      16       23.853000        4.799438       -0.189697       65.589339
      17       23.854000        4.799438        0.159912       65.601218
      18       23.868000        4.799438       -0.135498       65.611854
      19       23.866000        4.799438        0.114502       65.618927
      20       23.872000        4.800415       -0.097412       65.647649
      21       23.872000        4.799194        0.083008       65.637479
      22       23.869000        4.799438       -0.068604       65.626367
      23       23.865000        4.799927        0.057861       65.644139
      24       23.871000        4.799438       -0.048584       65.641520
      25       23.876000        4.799194        0.041504       65.629125
      26       23.879000        4.799194       -0.034180       65.625865
      27       23.879000        4.799194        0.028809       65.626367
      28       23.882000        4.800415       -0.023682       65.655820
      29       23.883000        4.799927        0.019287       65.663864
      30       23.880000        4.799927       -0.014404       65.656251
      31       23.873000        4.799438        0.011963       65.644734
      32       23.870000        4.799927       -0.009521       65.648659
      33       23.868000        4.799438        0.007080       65.644843
      34       23.867000        4.799683       -0.003418       65.642972
      35       23.871000        4.799194        0.002930       65.635271
      36       23.870000        4.799194       -0.002930       65.627483
      37       23.870000        4.799194        0.002930       65.627483
