#    itr              mu            ntot            mtot            etot
       1       64.065000        4.799377        1.200623      101.066184
       2       25.556000        4.799500       -1.123596       73.349835
       3       25.551000        4.799011        1.076721       73.559575
       4       25.545000        4.799255       -1.046204       73.687685
       5       25.539000        4.799255        1.026184       73.775072
       6       25.538000        4.799011       -1.013245       73.822577
       7       25.542000        4.799011        1.003479       73.852517
       8       25.545000        4.799011       -0.998596       73.878199
       9       25.538000        4.799255        0.994934       73.897185
      10       25.546000        4.799744       -0.993469       73.923624
      11       25.547000        4.799255        0.991028       73.923752
      12       25.541000        4.799744       -0.988586       73.933799
      13       25.540000        4.800232        0.987122       73.961353
      14       25.538000        4.799744       -0.986633       73.961494
      15       25.535000        4.799500        0.986389       73.947746
      16       25.534000        4.799500       -0.985413       73.943988
      17       25.532000        4.799500        0.985413       73.946534
      18       25.532000        4.799500       -0.985413       73.946534
