#    itr              mu            ntot            mtot            etot
       1      -21.246094        1.499207        0.749206      -43.763872
       2       -0.608292        1.500336       -0.613876      -10.974585
       3       -0.251296        1.500763        0.534378       -9.786084
       4       -0.371478        1.499756       -0.466003       -9.174979
       5       -0.498232        1.500000        0.406555       -8.718886
       6       -0.637919        1.499878       -0.354736       -8.365999
       7       -0.793367        1.500488        0.312073       -8.099086
       8       -0.931710        1.500854       -0.270142       -7.902969
       9       -1.048858        1.499390        0.229126       -7.736677
      10       -1.152483        1.500305       -0.192230       -7.611214
      11       -1.202363        1.499634        0.159424       -7.504159
      12       -1.256035        1.500122       -0.134033       -7.433491
      13       -1.286645        1.500854        0.111206       -7.383665
      14       -1.304102        1.500610       -0.090576       -7.343328
      15       -1.314058        1.500366        0.074585       -7.317731
      16       -1.337815        1.499146       -0.062500       -7.300312
      17       -1.333285        1.499420        0.051407       -7.296535
      18       -1.330702        1.500366       -0.041870       -7.288568
      19       -1.347437        1.499634        0.033447       -7.276627
      20       -1.347942        1.500366       -0.026978       -7.277616
      21       -1.339061        1.500610        0.021973       -7.271380
      22       -1.352270        1.499146       -0.018311       -7.266521
      23       -1.359906        1.500610        0.015137       -7.275857
      24       -1.350493        1.500153       -0.012955       -7.266605
      25       -1.349697        1.499390        0.010376       -7.267565
      26       -1.353829        1.500854       -0.009644       -7.273339
      27       -1.351613        1.500366        0.008423       -7.264284
      28       -1.354933        1.499634       -0.007568       -7.266006
