#    itr              mu            ntot            mtot            etot
       1       32.888000        3.099182        2.900818      -31.326696
       2       11.839000        3.099609       -1.686890       10.005645
       3       12.794000        3.099243        0.894531       14.101761
       4       13.213000        3.099243       -0.461914       15.523956
       5       13.345000        3.099243        0.238770       15.927206
       6       13.368000        3.099487       -0.119873       16.036941
       7       13.381000        3.099243        0.061035       16.065800
       8       13.377000        3.099487       -0.030029       16.073241
       9       13.382000        3.099976        0.015869       16.084553
      10       13.382000        3.099487       -0.007568       16.084267
      11       13.390000        3.099243        0.002930       16.075506
      12       13.397000        3.099243       -0.000977       16.072621
      13       13.394000        3.099243        0.000000       16.072406
      14       13.391000        3.099243        0.000000       16.072406
      15       13.391000        3.099243        0.000000       16.072406
