#    itr              mu            ntot            mtot            etot
       1      -21.000000        1.870300        1.870300      -56.612390
       2        1.995000        1.499878       -1.211670       -7.402568
       3        0.090000        1.499512        0.809692       -7.729128
       4       -0.339000        1.499634       -0.527344       -6.944096
       5       -0.581000        1.499146        0.337402       -6.588306
       6       -0.681000        1.499146       -0.214355       -6.439237
       7       -0.710000        1.499146        0.136230       -6.376971
       8       -0.711000        1.499390       -0.085693       -6.351657
       9       -0.727000        1.499878        0.052490       -6.340353
      10       -0.730000        1.499146       -0.032715       -6.332503
      11       -0.736000        1.499146        0.020996       -6.335555
      12       -0.731000        1.499146       -0.013672       -6.334949
      13       -0.731000        1.499390        0.007080       -6.335068
      14       -0.728000        1.499390       -0.002197       -6.333391
      15       -0.737000        1.499146        0.000488       -6.333082
      16       -0.743000        1.499634        0.000000       -6.334977
      17       -0.742000        1.499634        0.000000       -6.331963
      18       -0.742000        1.499634        0.000000       -6.331963
