#    itr              mu            ntot            mtot            etot
       1       52.419000        4.499329        1.500671       63.120178
       2       21.343000        4.499634       -1.183105       51.966974
       3       21.581000        4.499146        0.963867       52.756785
       4       21.767000        4.499390       -0.800537       53.205562
       5       21.903000        4.499268        0.660278       53.484255
       6       21.974000        4.499756       -0.547974       53.690995
       7       22.003000        4.499756        0.457153       53.829862
       8       22.013000        4.499756       -0.376587       53.917652
       9       22.004000        4.499878        0.301758       53.984077
      10       21.999000        4.499634       -0.240479       54.027986
      11       22.005000        4.499390        0.189453       54.049909
      12       22.000000        4.499634       -0.147705       54.071823
      13       22.000000        4.499146        0.118408       54.077643
      14       22.008000        4.499878       -0.089844       54.093844
      15       22.003000        4.500366        0.069336       54.121026
      16       22.008000        4.499878       -0.055176       54.120551
      17       22.009000        4.499146        0.044189       54.098693
      18       22.005000        4.499878       -0.036133       54.104825
      19       22.006000        4.499390        0.028320       54.105788
      20       21.996000        4.499146       -0.021729       54.093444
      21       21.998000        4.499390        0.015625       54.095402
      22       22.002000        4.499390       -0.010742       54.099229
      23       22.001000        4.499146        0.007568       54.094011
      24       21.999000        4.499146       -0.005615       54.090465
      25       22.004000        4.499146        0.005615       54.090533
      26       22.004000        4.499146       -0.005615       54.090533
