#    itr              mu            ntot            mtot            etot
       1       21.001000        3.700012        2.299988        0.663706
       2       11.496000        3.699463       -0.853149        9.023497
       3       12.120000        3.699341        0.315918       10.267103
       4       12.207000        3.699341       -0.116699       10.437657
       5       12.218000        3.699097        0.043213       10.458187
       6       12.230000        3.699341       -0.014648       10.462558
       7       12.226000        3.699585        0.004150       10.467671
       8       12.228000        3.699097       -0.001709       10.463600
       9       12.230000        3.699829        0.000977       10.468743
      10       12.233000        3.699829       -0.000977       10.474370
      11       12.233000        3.699829        0.000977       10.474370
