# n = 4.6 U  = 8.0 J = 2.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       37.692000        4.599487        0.426147      127.420897
       2       37.946000        4.599976        0.151855      128.249171
       3       37.975000        4.599487        0.054199      128.373335
       4       37.971000        4.599243        0.020630      128.363355
       5       37.967000        4.599243        0.007690      128.358642
       6       37.970000        4.599487        0.001953      128.367983
       7       37.972000        4.599976        0.000732      128.393779
       8       37.972000        4.599487        0.000488      128.390184
       9       37.969000        4.599487        0.000488      128.375241
      10       37.969000        4.599487        0.000488      128.375241
