# n = 3.8 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       48.521000        3.799561        0.437561      149.375468
       2       48.910000        3.799316        0.223816      150.481504
       3       49.093000        3.799438        0.118896      150.737784
       4       49.156000        3.799438        0.063721      150.823460
       5       49.187000        3.799194        0.034302      150.835371
       6       49.179000        3.799438        0.018799      150.843665
       7       49.188000        3.799683        0.010376      150.868438
       8       49.186000        3.799194        0.006226      150.856014
       9       49.183000        3.799194        0.004761      150.834213
      10       49.183000        3.799194        0.004272      150.834265
      11       49.183000        3.799194        0.004272      150.834282
      12       49.183000        3.799194        0.004272      150.834282
