#    itr              mu            ntot            mtot            etot
       1      -21.000000        1.510315        1.510315      -43.752569
       2       -6.882000        0.699219       -0.504272       -6.956992
       3       -7.738000        0.700439        0.342163       -7.685152
       4       -7.690000        0.699585       -0.231445       -7.574516
       5       -7.645000        0.699097        0.152344       -7.529963
       6       -7.623000        0.699585       -0.099609       -7.514597
       7       -7.618000        0.699585        0.063477       -7.505064
       8       -7.617000        0.699585       -0.042480       -7.500953
       9       -7.617000        0.700073        0.025879       -7.503381
      10       -7.615000        0.699341       -0.018311       -7.495933
      11       -7.616000        0.699341        0.010010       -7.497147
      12       -7.619000        0.699097       -0.005859       -7.495034
      13       -7.617000        0.699829        0.003662       -7.501057
      14       -7.618000        0.699341       -0.003174       -7.495864
      15       -7.618000        0.699829        0.002686       -7.500554
      16       -7.616000        0.700073       -0.002441       -7.501437
      17       -7.615000        0.700073        0.002441       -7.500949
      18       -7.615000        0.700073       -0.002441       -7.500949
