#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.083679        2.083679      -63.682102
       2       -6.963000        0.499390       -0.423584       -4.869453
       3       -8.901000        0.499023        0.223022       -6.236641
       4       -8.682000        0.499390       -0.152344       -6.125210
       5       -8.666000        0.499146        0.102783       -6.101089
       6       -8.661000        0.499390       -0.069336       -6.093807
       7       -8.663000        0.499390        0.045898       -6.089250
       8       -8.668000        0.499634       -0.028564       -6.089010
       9       -8.668000        0.499146        0.018799       -6.083409
      10       -8.666000        0.499146       -0.013916       -6.083709
      11       -8.668000        0.499146        0.010010       -6.083682
      12       -8.666000        0.499634       -0.006592       -6.087836
      13       -8.661000        0.499146        0.002197       -6.082795
      14       -8.665000        0.499146       -0.001221       -6.083554
      15       -8.663000        0.499390        0.000977       -6.085667
      16       -8.662000        0.499878       -0.000488       -6.089507
      17       -8.661000        0.499390        0.000000       -6.084501
      18       -8.664000        0.499390        0.000000       -6.085278
      19       -8.664000        0.499390        0.000000       -6.085278
