# n = 3.1 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       52.985500        3.099976        0.388550      138.706843
       2       53.267116        3.100220        0.195801      139.917909
       3       53.372116        3.099976        0.097778      140.190717
       4       53.391762        3.100220        0.047119      140.276594
       5       53.390593        3.100220        0.023926      140.306479
       6       53.404159        3.100220        0.012207      140.310917
       7       53.399959        3.099976        0.008179      140.299460
       8       53.406469        3.100220        0.005859      140.301103
       9       53.404416        3.100220        0.004395      140.312920
      10       53.399616        3.099976        0.003784      140.300730
      11       53.394616        3.099976        0.003296      140.287682
      12       53.394816        3.099976        0.002808      140.287697
      13       53.397856        3.099976        0.002808      140.287710
      14       53.397856        3.099976        0.002808      140.287710
