#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-5.143982	-5.141235	-5.143982	-5.141235	-16.228210	-16.225159	
1	-5.143681	-5.140934	-5.140970	-5.138224	-16.223994	-16.220942	
2	-5.142777	-5.140031	-5.131936	-5.129190	-16.211347	-16.208295	
3	-5.141272	-5.138526	-5.116887	-5.114140	-16.190277	-16.187225	
4	-5.139167	-5.136420	-5.095829	-5.093083	-16.160797	-16.157745	
5	-5.136461	-5.133715	-5.068777	-5.066031	-16.122924	-16.119872	
6	-5.133158	-5.130412	-5.035747	-5.033000	-16.076682	-16.073630	
7	-5.129260	-5.126513	-4.996758	-4.994012	-16.022097	-16.019046	
8	-5.124767	-5.122021	-4.951835	-4.949088	-15.959204	-15.956153	
9	-5.119684	-5.116937	-4.901003	-4.898257	-15.888040	-15.884989	
10	-5.114013	-5.111267	-4.844294	-4.841548	-15.808648	-15.805596	
11	-5.107758	-5.105011	-4.781743	-4.778996	-15.721075	-15.718024	
12	-5.100922	-5.098176	-4.713385	-4.710639	-15.625375	-15.622323	
13	-5.093510	-5.090764	-4.639264	-4.636517	-15.521605	-15.518553	
14	-5.085526	-5.082779	-4.559423	-4.556676	-15.409827	-15.406776	
15	-5.076975	-5.074228	-4.473910	-4.471163	-15.290110	-15.287058	
16	-5.067861	-5.065115	-4.382777	-4.380031	-15.162524	-15.159472	
17	-5.058192	-5.055445	-4.286079	-4.283333	-15.027147	-15.024095	
18	-5.047971	-5.045225	-4.183875	-4.181128	-14.884061	-14.881009	
19	-5.037206	-5.034460	-4.076225	-4.073478	-14.733351	-14.730299	
20	-5.025903	-5.023157	-3.963195	-3.960448	-14.575108	-14.572056	
21	-5.014069	-5.011322	-3.844852	-3.842105	-14.409428	-14.406377	
22	-5.001711	-4.998964	-3.721268	-3.718521	-14.236411	-14.233359	
23	-4.988835	-4.986089	-3.592518	-3.589771	-14.056160	-14.053109	
24	-4.975452	-4.972705	-3.458678	-3.455931	-13.868785	-13.865733	
25	-4.961567	-4.958820	-3.319830	-3.317083	-13.674398	-13.671346	
26	-4.947189	-4.944443	-3.176057	-3.173311	-13.473116	-13.470064	
27	-4.932328	-4.929582	-3.027446	-3.024700	-13.265060	-13.262009	
28	-4.916992	-4.914246	-2.874086	-2.871340	-13.050357	-13.047305	
29	-4.901191	-4.898444	-2.716070	-2.713324	-12.829134	-12.826083	
30	-4.884933	-4.882186	-2.553493	-2.550747	-12.601526	-12.598474	
31	-4.868229	-4.865482	-2.386453	-2.383706	-12.367670	-12.364618	
32	-4.851089	-4.848342	-2.215050	-2.212303	-12.127705	-12.124654	
33	-4.833522	-4.830776	-2.039387	-2.036641	-11.881778	-11.878726	
34	-4.815541	-4.812794	-1.859571	-1.856825	-11.630036	-11.626984	
35	-4.797155	-4.794408	-1.675710	-1.672964	-11.372630	-11.369578	
36	-4.778375	-4.775629	-1.487915	-1.485168	-11.109716	-11.106665	
37	-4.759214	-4.756467	-1.296298	-1.293551	-10.841453	-10.838401	
38	-4.739681	-4.736935	-1.100975	-1.098228	-10.568001	-10.564949	
39	-4.719790	-4.717044	-0.902064	-0.899317	-10.289525	-10.286473	
40	-4.699552	-4.696806	-0.699684	-0.696938	-10.006194	-10.003142	
41	-4.678980	-4.676233	-0.493958	-0.491212	-9.718177	-9.715125	
42	-4.658085	-4.655338	-0.285009	-0.282263	-9.425649	-9.422597	
43	-4.636880	-4.634134	-0.072964	-0.070217	-9.128785	-9.125733	
44	-4.615379	-4.612632	0.142051	0.144797	-8.827765	-8.824713	
45	-4.593593	-4.590847	0.359905	0.362651	-8.522769	-8.519717	
46	-4.571537	-4.568790	0.580467	0.583214	-8.213982	-8.210930	
47	-4.549223	-4.546477	0.803605	0.806352	-7.901589	-7.898537	
48	-4.526665	-4.523919	1.029184	1.031930	-7.585779	-7.582727	
49	-4.503877	-4.501130	1.257068	1.259814	-7.266741	-7.263689	
50	-4.480872	-4.478125	1.487120	1.489866	-6.944668	-6.941617	
51	-4.457664	-4.454917	1.719201	1.721947	-6.619755	-6.616703	
52	-4.434267	-4.431520	1.953171	1.955918	-6.292196	-6.289144	
53	-4.410695	-4.407948	2.188890	2.191637	-5.962189	-5.959137	
54	-4.386962	-4.384216	2.426216	2.428963	-5.629933	-5.626881	
55	-4.363083	-4.360337	2.665006	2.667752	-5.295628	-5.292576	
56	-4.339072	-4.336326	2.905115	2.907861	-4.959475	-4.956423	
57	-4.314944	-4.312197	3.146399	3.149146	-4.621677	-4.618625	
58	-4.290712	-4.287966	3.388713	3.391460	-4.282437	-4.279385	
59	-4.266393	-4.263646	3.631911	3.634658	-3.941960	-3.938908	
60	-4.241999	-4.239252	3.875847	3.878593	-3.600450	-3.597399	
61	-4.217546	-4.214800	4.120372	4.123119	-3.258114	-3.255063	
62	-4.193050	-4.190303	4.365341	4.368088	-2.915158	-2.912106	
63	-4.168523	-4.165777	4.610606	4.613352	-2.571788	-2.568736	
64	-4.143982	-4.141235	4.856018	4.858765	-2.228210	-2.225159	
65	-4.119441	-4.116694	5.101430	5.104177	-1.884633	-1.881581	
66	-4.094914	-4.092168	5.346695	5.349441	-1.541263	-1.538211	
67	-4.070417	-4.067671	5.591664	5.594410	-1.198307	-1.195255	
68	-4.045965	-4.043218	5.836189	5.838936	-0.855970	-0.852919	
69	-4.021571	-4.018825	6.080125	6.082871	-0.514461	-0.511409	
70	-3.997251	-3.994505	6.323323	6.326069	-0.173984	-0.170932	
71	-3.973020	-3.970273	6.565637	6.568384	0.165256	0.168308	
72	-3.948892	-3.946145	6.806921	6.809668	0.503054	0.506106	
73	-3.924881	-3.922134	7.047030	7.049777	0.839207	0.842259	
74	-3.901002	-3.898255	7.285820	7.288566	1.173512	1.176564	
75	-3.877269	-3.874523	7.523146	7.525892	1.505768	1.508820	
76	-3.853697	-3.850951	7.758865	7.761611	1.835775	1.838827	
77	-3.830300	-3.827554	7.992835	7.995582	2.163334	2.166386	
78	-3.807092	-3.804345	8.224917	8.227663	2.488247	2.491299	
79	-3.784087	-3.781340	8.454968	8.457715	2.810320	2.813372	
80	-3.761299	-3.758552	8.682852	8.685599	3.129358	3.132409	
81	-3.738741	-3.735994	8.908431	8.911178	3.445168	3.448220	
82	-3.716427	-3.713680	9.131569	9.134316	3.757561	3.760613	
83	-3.694371	-3.691624	9.352131	9.354878	4.066348	4.069400	
84	-3.672585	-3.669839	9.569985	9.572732	4.371344	4.374396	
