#    itr              mu            ntot            mtot            etot
       1       58.439000        4.699341        0.241821      227.023092
       2       58.485000        4.699341        0.142212      227.209157
       3       58.522000        4.699585        0.086182      227.308196
       4       58.511000        4.699097        0.051514      227.314888
       5       58.521000        4.699341        0.031372      227.316114
       6       58.521000        4.699341        0.018188      227.331141
       7       58.519000        4.699341        0.011108      227.333170
       8       58.516000        4.699341        0.008179      227.333361
       9       58.513000        4.699097        0.005371      227.319213
      10       58.513000        4.699097        0.004883      227.306618
      11       58.513000        4.699097        0.003906      227.306775
      12       58.513000        4.699829        0.003296      227.349372
      13       58.519000        4.699341        0.002563      227.358171
      14       58.517000        4.699341        0.002563      227.333231
      15       58.517000        4.699341        0.002563      227.333231
