#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-9.953461	-9.953461	-9.953461	-9.953461	-20.604614	-20.604614	
1	-9.953160	-9.953160	-9.950449	-9.950449	-20.600398	-20.600398	
2	-9.952256	-9.952256	-9.941415	-9.941415	-20.587751	-20.587751	
3	-9.950751	-9.950751	-9.926365	-9.926365	-20.566681	-20.566681	
4	-9.948645	-9.948645	-9.905308	-9.905308	-20.537200	-20.537200	
5	-9.945940	-9.945940	-9.878256	-9.878256	-20.499328	-20.499328	
6	-9.942637	-9.942637	-9.845226	-9.845226	-20.453085	-20.453085	
7	-9.938738	-9.938738	-9.806237	-9.806237	-20.398501	-20.398501	
8	-9.934246	-9.934246	-9.761313	-9.761313	-20.335608	-20.335608	
9	-9.929163	-9.929163	-9.710482	-9.710482	-20.264444	-20.264444	
10	-9.923492	-9.923492	-9.653773	-9.653773	-20.185052	-20.185052	
11	-9.917237	-9.917237	-9.591221	-9.591221	-20.097479	-20.097479	
12	-9.910401	-9.910401	-9.522864	-9.522864	-20.001779	-20.001779	
13	-9.902989	-9.902989	-9.448742	-9.448742	-19.898009	-19.898009	
14	-9.895005	-9.895005	-9.368901	-9.368901	-19.786231	-19.786231	
15	-9.886453	-9.886453	-9.283389	-9.283389	-19.666513	-19.666513	
16	-9.877340	-9.877340	-9.192256	-9.192256	-19.538928	-19.538928	
17	-9.867670	-9.867670	-9.095558	-9.095558	-19.403551	-19.403551	
18	-9.857450	-9.857450	-8.993354	-8.993354	-19.260464	-19.260464	
19	-9.846685	-9.846685	-8.885704	-8.885704	-19.109754	-19.109754	
20	-9.835382	-9.835382	-8.772673	-8.772673	-18.951512	-18.951512	
21	-9.823548	-9.823548	-8.654331	-8.654331	-18.785832	-18.785832	
22	-9.811189	-9.811189	-8.530747	-8.530747	-18.612815	-18.612815	
23	-9.798314	-9.798314	-8.401996	-8.401996	-18.432564	-18.432564	
24	-9.784930	-9.784930	-8.268157	-8.268157	-18.245189	-18.245189	
25	-9.771046	-9.771046	-8.129309	-8.129309	-18.050802	-18.050802	
26	-9.756668	-9.756668	-7.985536	-7.985536	-17.849520	-17.849520	
27	-9.741807	-9.741807	-7.836925	-7.836925	-17.641464	-17.641464	
28	-9.726471	-9.726471	-7.683565	-7.683565	-17.426761	-17.426761	
29	-9.710670	-9.710670	-7.525549	-7.525549	-17.205538	-17.205538	
30	-9.694412	-9.694412	-7.362972	-7.362972	-16.977930	-16.977930	
31	-9.677708	-9.677708	-7.195932	-7.195932	-16.744073	-16.744073	
32	-9.660567	-9.660567	-7.024529	-7.024529	-16.504109	-16.504109	
33	-9.643001	-9.643001	-6.848866	-6.848866	-16.258182	-16.258182	
34	-9.625020	-9.625020	-6.669050	-6.669050	-16.006440	-16.006440	
35	-9.606634	-9.606634	-6.485189	-6.485189	-15.749034	-15.749034	
36	-9.587854	-9.587854	-6.297394	-6.297394	-15.486120	-15.486120	
37	-9.568692	-9.568692	-6.105777	-6.105777	-15.217857	-15.217857	
38	-9.549160	-9.549160	-5.910454	-5.910454	-14.944405	-14.944405	
39	-9.529269	-9.529269	-5.711543	-5.711543	-14.665929	-14.665929	
40	-9.509031	-9.509031	-5.509163	-5.509163	-14.382598	-14.382598	
41	-9.488458	-9.488458	-5.303437	-5.303437	-14.094581	-14.094581	
42	-9.467563	-9.467563	-5.094488	-5.094488	-13.802053	-13.802053	
43	-9.446359	-9.446359	-4.882443	-4.882443	-13.505189	-13.505189	
44	-9.424857	-9.424857	-4.667428	-4.667428	-13.204169	-13.204169	
45	-9.403072	-9.403072	-4.449574	-4.449574	-12.899173	-12.899173	
46	-9.381016	-9.381016	-4.229012	-4.229012	-12.590386	-12.590386	
47	-9.358702	-9.358702	-4.005874	-4.005874	-12.277993	-12.277993	
48	-9.336144	-9.336144	-3.780295	-3.780295	-11.962182	-11.962182	
49	-9.313356	-9.313356	-3.552411	-3.552411	-11.643145	-11.643145	
50	-9.290351	-9.290351	-3.322359	-3.322359	-11.321072	-11.321072	
51	-9.267142	-9.267142	-3.090278	-3.090278	-10.996159	-10.996159	
52	-9.243745	-9.243745	-2.856307	-2.856307	-10.668600	-10.668600	
53	-9.220173	-9.220173	-2.620588	-2.620588	-10.338593	-10.338593	
54	-9.196441	-9.196441	-2.383262	-2.383262	-10.006337	-10.006337	
55	-9.172562	-9.172562	-2.144473	-2.144473	-9.672032	-9.672032	
56	-9.148551	-9.148551	-1.904364	-1.904364	-9.335879	-9.335879	
57	-9.124423	-9.124423	-1.663080	-1.663080	-8.998081	-8.998081	
58	-9.100191	-9.100191	-1.420765	-1.420765	-8.658841	-8.658841	
59	-9.075871	-9.075871	-1.177567	-1.177567	-8.318364	-8.318364	
60	-9.051478	-9.051478	-0.933632	-0.933632	-7.976854	-7.976854	
61	-9.027025	-9.027025	-0.689106	-0.689106	-7.634518	-7.634518	
62	-9.002528	-9.002528	-0.444137	-0.444137	-7.291562	-7.291562	
63	-8.978002	-8.978002	-0.198873	-0.198873	-6.948191	-6.948191	
64	-8.953461	-8.953461	0.046539	0.046539	-6.604614	-6.604614	
65	-8.928919	-8.928919	0.291952	0.291952	-6.261037	-6.261037	
66	-8.904393	-8.904393	0.537216	0.537216	-5.917667	-5.917667	
67	-8.879896	-8.879896	0.782185	0.782185	-5.574710	-5.574710	
68	-8.855444	-8.855444	1.026711	1.026711	-5.232374	-5.232374	
69	-8.831050	-8.831050	1.270646	1.270646	-4.890865	-4.890865	
70	-8.806730	-8.806730	1.513844	1.513844	-4.550388	-4.550388	
71	-8.782499	-8.782499	1.756158	1.756158	-4.211148	-4.211148	
72	-8.758370	-8.758370	1.997443	1.997443	-3.873350	-3.873350	
73	-8.734359	-8.734359	2.237552	2.237552	-3.537197	-3.537197	
