#    itr              mu            ntot            mtot            etot
       1       44.634000        4.199707        0.156677      146.172688
       2       44.640000        4.199219        0.085876      146.259265
       3       44.650000        4.199463        0.052307      146.279767
       4       44.650000        4.199219        0.035339      146.288165
       5       44.637000        4.199951        0.025452      146.315324
       6       44.633000        4.199097        0.019043      146.307083
       7       44.622000        4.199097        0.012695      146.274971
       8       44.619000        4.199341        0.008423      146.286405
       9       44.621000        4.199097        0.006836      146.285183
      10       44.620000        4.199097        0.005371      146.275842
      11       44.619000        4.199829        0.004028      146.308546
      12       44.626000        4.199097        0.002441      146.304107
      13       44.623000        4.200073        0.001465      146.319483
      14       44.633000        4.199585        0.000732      146.335307
      15       44.628000        4.199341        0.000122      146.305619
      16       44.623000        4.199097        0.000000      146.285328
      17       44.621000        4.199097        0.000000      146.275928
      18       44.621000        4.199097        0.000000      146.275928
