#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-4.520065	-4.532028	-4.520065	-4.532028	-15.694275	-15.704529	17.479935	17.467972	17.479935	17.467972	16.305725	16.295471	
1	-4.519764	-4.531727	-4.517054	-4.529016	-15.690058	-15.700312	17.476923	17.464960	17.479634	17.467671	16.305123	16.294869	
2	-4.518861	-4.530824	-4.508020	-4.519983	-15.677411	-15.687665	17.467889	17.455926	17.478730	17.466767	16.303316	16.293062	
3	-4.517356	-4.529319	-4.492970	-4.504933	-15.656341	-15.666595	17.452839	17.440876	17.477225	17.465262	16.300306	16.290052	
4	-4.515250	-4.527213	-4.471913	-4.483876	-15.626861	-15.637115	17.431782	17.419819	17.475119	17.463157	16.296095	16.285841	
5	-4.512545	-4.524508	-4.444861	-4.456824	-15.588988	-15.599242	17.404730	17.392767	17.472414	17.460451	16.290684	16.280430	
6	-4.509242	-4.521205	-4.411830	-4.423793	-15.542746	-15.553000	17.371700	17.359737	17.469111	17.457148	16.284078	16.273824	
7	-4.505343	-4.517306	-4.372842	-4.384805	-15.488162	-15.498416	17.332711	17.320748	17.465212	17.453249	16.276280	16.266026	
8	-4.500851	-4.512814	-4.327918	-4.339881	-15.425269	-15.435523	17.287788	17.275825	17.460720	17.448757	16.267296	16.257042	
9	-4.495767	-4.507730	-4.277087	-4.289050	-15.354105	-15.364359	17.236956	17.224993	17.455637	17.443674	16.257129	16.246875	
10	-4.490097	-4.502060	-4.220378	-4.232341	-15.274712	-15.284966	17.180247	17.168284	17.449966	17.438003	16.245788	16.235534	
11	-4.483841	-4.495804	-4.157826	-4.169789	-15.187140	-15.197394	17.117695	17.105733	17.443711	17.431748	16.233277	16.223023	
12	-4.477006	-4.488969	-4.089469	-4.101432	-15.091440	-15.101694	17.049338	17.037375	17.436875	17.424912	16.219606	16.209352	
13	-4.469594	-4.481556	-4.015347	-4.027310	-14.987669	-14.997923	16.975217	16.963254	17.429463	17.417500	16.204781	16.194528	
14	-4.461609	-4.473572	-3.935506	-3.947469	-14.875892	-14.886146	16.895375	16.883413	17.421479	17.409516	16.188813	16.178559	
15	-4.453058	-4.465021	-3.849993	-3.861956	-14.756174	-14.766428	16.809863	16.797900	17.412928	17.400965	16.171711	16.161457	
16	-4.443945	-4.455908	-3.758861	-3.770824	-14.628588	-14.638842	16.718730	16.706767	17.403814	17.391851	16.153484	16.143230	
17	-4.434275	-4.446238	-3.662163	-3.674126	-14.493211	-14.503465	16.622032	16.610069	17.394145	17.382182	16.134145	16.123891	
18	-4.424055	-4.436018	-3.559958	-3.571921	-14.350125	-14.360379	16.519828	16.507865	17.383924	17.371961	16.113704	16.103450	
19	-4.413290	-4.425253	-3.452308	-3.464271	-14.199415	-14.209669	16.412178	16.400215	17.373159	17.361196	16.092174	16.081920	
20	-4.401987	-4.413950	-3.339278	-3.351241	-14.041173	-14.051427	16.299147	16.287185	17.361856	17.349893	16.069568	16.059314	
21	-4.390152	-4.402115	-3.220935	-3.232898	-13.875493	-13.885747	16.180805	16.168842	17.350022	17.338059	16.045899	16.035645	
22	-4.377794	-4.389757	-3.097351	-3.109314	-13.702475	-13.712729	16.057221	16.045258	17.337663	17.325700	16.021182	16.010928	
23	-4.364919	-4.376882	-2.968601	-2.980564	-13.522225	-13.532479	15.928470	15.916508	17.324788	17.312825	15.995432	15.985178	
24	-4.351535	-4.363498	-2.834761	-2.846724	-13.334849	-13.345103	15.794631	15.782668	17.311404	17.299441	15.968664	15.958410	
25	-4.337650	-4.349613	-2.695914	-2.707876	-13.140462	-13.150716	15.655783	15.643820	17.297520	17.285557	15.940895	15.930641	
26	-4.323273	-4.335236	-2.552141	-2.564104	-12.939180	-12.949434	15.512010	15.500047	17.283142	17.271179	15.912140	15.901886	
27	-4.308412	-4.320375	-2.403530	-2.415493	-12.731125	-12.741379	15.363399	15.351436	17.268281	17.256318	15.882418	15.872164	
28	-4.293076	-4.305039	-2.250170	-2.262133	-12.516421	-12.526675	15.210039	15.198076	17.252945	17.240982	15.851746	15.841492	
29	-4.277274	-4.289237	-2.092154	-2.104117	-12.295199	-12.305453	15.052023	15.040060	17.237144	17.225181	15.820143	15.809889	
30	-4.261016	-4.272979	-1.929577	-1.941540	-12.067591	-12.077845	14.889446	14.877483	17.220886	17.208923	15.787627	15.777373	
31	-4.244312	-4.256275	-1.762536	-1.774499	-11.833734	-11.843988	14.722406	14.710443	17.204182	17.192219	15.754219	15.743965	
32	-4.227172	-4.239135	-1.591133	-1.603096	-11.593770	-11.604024	14.551003	14.539040	17.187042	17.175079	15.719939	15.709685	
33	-4.209606	-4.221569	-1.415471	-1.427434	-11.347843	-11.358096	14.375340	14.363377	17.169475	17.157512	15.684806	15.674552	
34	-4.191624	-4.203587	-1.235655	-1.247618	-11.096100	-11.106354	14.195524	14.183561	17.151494	17.139531	15.648843	15.638589	
35	-4.173238	-4.185201	-1.051794	-1.063757	-10.838695	-10.848949	14.011663	13.999700	17.133108	17.121145	15.612071	15.601817	
36	-4.154459	-4.166422	-0.863998	-0.875961	-10.575781	-10.586035	13.823868	13.811905	17.114328	17.102365	15.574512	15.564258	
37	-4.135297	-4.147260	-0.672381	-0.684344	-10.307517	-10.317771	13.632251	13.620288	17.095166	17.083203	15.536188	15.525934	
38	-4.115765	-4.127728	-0.477058	-0.489021	-10.034065	-10.044319	13.436928	13.424965	17.075634	17.063671	15.497124	15.486870	
39	-4.095874	-4.107836	-0.278147	-0.290110	-9.755590	-9.765843	13.238017	13.226054	17.055743	17.043780	15.457341	15.447088	
40	-4.075636	-4.087598	-0.075768	-0.087731	-9.472258	-9.482512	13.035637	13.023674	17.035505	17.023542	15.416866	15.406612	
41	-4.055063	-4.067026	0.129958	0.117996	-9.184242	-9.194495	12.829911	12.817948	17.014932	17.002969	15.375720	15.365466	
42	-4.034168	-4.046131	0.338907	0.326944	-8.891713	-8.901967	12.620962	12.608999	16.994037	16.982075	15.333931	15.323677	
43	-4.012964	-4.024926	0.550953	0.538990	-8.594850	-8.605104	12.408917	12.396954	16.972833	16.960870	15.291521	15.281268	
44	-3.991462	-4.003425	0.765967	0.754004	-8.293829	-8.304083	12.193902	12.181939	16.951331	16.939369	15.248519	15.238265	
45	-3.969677	-3.981640	0.983821	0.971858	-7.988834	-7.999087	11.976048	11.964085	16.929546	16.917583	15.204948	15.194694	
46	-3.947620	-3.959583	1.204384	1.192421	-7.680046	-7.690300	11.755486	11.743523	16.907490	16.895527	15.160835	15.150581	
47	-3.925307	-3.937270	1.427521	1.415559	-7.367653	-7.377907	11.532348	11.520385	16.885176	16.873213	15.116208	15.105954	
48	-3.902749	-3.914712	1.653100	1.641137	-7.051843	-7.062097	11.306769	11.294806	16.862618	16.850655	15.071092	15.060838	
49	-3.879960	-3.891923	1.880984	1.869021	-6.732805	-6.743059	11.078885	11.066922	16.839830	16.827867	15.025515	15.015261	
50	-3.856955	-3.868918	2.111036	2.099073	-6.410733	-6.420987	10.848833	10.836870	16.816825	16.804862	14.979505	14.969251	
51	-3.833747	-3.845710	2.343117	2.331154	-6.085819	-6.096073	10.616752	10.604789	16.793616	16.781654	14.933089	14.922835	
52	-3.810350	-3.822313	2.577088	2.565125	-5.758260	-5.768514	10.382782	10.370819	16.770219	16.758257	14.886294	14.876041	
53	-3.786778	-3.798741	2.812807	2.800844	-5.428254	-5.438507	10.147062	10.135100	16.746648	16.734685	14.839151	14.828897	
54	-3.763046	-3.775008	3.050133	3.038170	-5.095997	-5.106251	9.909737	9.897774	16.722915	16.710952	14.791685	14.781432	
55	-3.739167	-3.751129	3.288922	3.276959	-4.761692	-4.771946	9.670947	9.658984	16.699036	16.687073	14.743928	14.733674	
56	-3.715156	-3.727119	3.529031	3.517068	-4.425539	-4.435793	9.430838	9.418875	16.675025	16.663062	14.695906	14.685652	
57	-3.691027	-3.702990	3.770316	3.758353	-4.087741	-4.097995	9.189554	9.177591	16.650897	16.638934	14.647649	14.637395	
58	-3.666796	-3.678759	4.012630	4.000667	-3.748502	-3.758755	8.947240	8.935277	16.626665	16.614702	14.599186	14.588932	
59	-3.642476	-3.654439	4.255828	4.243865	-3.408024	-3.418278	8.704042	8.692079	16.602345	16.590383	14.550546	14.540293	
60	-3.618083	-3.630045	4.499763	4.487800	-3.066515	-3.076769	8.460106	8.448143	16.577952	16.565989	14.501759	14.491505	
61	-3.593630	-3.605593	4.744289	4.732326	-2.724179	-2.734433	8.215581	8.203618	16.553499	16.541536	14.452854	14.442600	
62	-3.569133	-3.581096	4.989258	4.977295	-2.381222	-2.391476	7.970612	7.958649	16.529002	16.517040	14.403860	14.393607	
63	-3.544607	-3.556569	5.234522	5.222559	-2.037852	-2.048106	7.725347	7.713385	16.504476	16.492513	14.354808	14.344554	
64	-3.520065	-3.532028	5.479934	5.467971	-1.694275	-1.704529	7.479935	7.467972	16.479935	16.467972	14.305725	14.295471	
65	-3.495524	-3.507487	5.725346	5.713383	-1.350698	-1.360952	7.234523	7.222560	16.455394	16.443431	14.256643	14.246389	
66	-3.470998	-3.482961	5.970610	5.958647	-1.007327	-1.017581	6.989259	6.977296	16.430867	16.418904	14.207590	14.197336	
67	-3.446501	-3.458464	6.215578	6.203615	-0.664371	-0.674625	6.744291	6.732328	16.406370	16.394407	14.158596	14.148342	
68	-3.422048	-3.434011	6.460077	6.448114	-0.322035	-0.332289	6.499792	6.487829	16.381918	16.369955	14.109691	14.099437	
69	-3.397655	-3.409618	6.704044	6.692081	0.019475	0.009221	6.255825	6.243863	16.357524	16.345561	14.060904	14.050650	
70	-3.373335	-3.385298	6.947241	6.935278	0.359952	0.349698	6.012629	6.000666	16.333204	16.321241	14.012264	14.002010	
71	-3.349103	-3.361066	7.189554	7.177591	0.699192	0.688938	5.770315	5.758352	16.308973	16.297010	13.963801	13.953547	
72	-3.324975	-3.336938	7.430839	7.418876	1.036990	1.026736	5.529031	5.517068	16.284844	16.272882	13.915544	13.905291	
73	-3.300964	-3.312927	7.670948	7.658985	1.373142	1.362889	5.288922	5.276959	16.260834	16.248871	13.867523	13.857269	
74	-3.277085	-3.289048	7.909737	7.897774	1.707448	1.697194	5.050132	5.038170	16.236955	16.224992	13.819765	13.809511	
