# n = 5.5 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       52.749500        5.499939        0.250031      220.563423
       2       50.733900        5.500000        0.131653      221.756542
       3       50.691879        5.500366        0.066284      221.836177
       4       50.688717        5.500122        0.033447      221.850156
       5       50.680642        5.500122        0.017578      221.844755
       6       50.683382        5.500122        0.008545      221.844969
       7       50.681054        5.500122        0.004395      221.845604
       8       50.682027        5.500122        0.002686      221.845823
       9       50.683538        5.500122        0.001709      221.845687
      10       50.684818        5.500122        0.001221      221.845692
      11       50.686461        5.500122        0.000732      221.845795
      12       50.686878        5.500122        0.000732      221.845596
      13       50.686801        5.500122        0.000732      221.845696
