# n = 2.9 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       48.760000        2.900269        0.341675      118.726108
       2       48.936000        2.899292        0.161743      119.762606
       3       48.986000        2.899048        0.077637      119.900776
       4       48.996000        2.899536        0.036133      119.972843
       5       49.005000        2.899292        0.017456      119.992298
       6       49.015000        2.899048        0.008301      119.972174
       7       49.009000        2.899048        0.003174      119.960221
       8       49.020000        2.899048        0.001221      119.960333
       9       49.025000        2.899048        0.000244      119.959936
      10       49.025000        2.899048        0.000244      119.960357
      11       49.025000        2.899048        0.000244      119.960357
