# n = 3.0 U  = 19.0 J = 4.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       48.426939        3.000122        0.344971      121.163642
       2       48.635455        3.000366        0.159790      122.242081
       3       48.710993        3.000122        0.073975      122.434279
       4       48.705821        3.000366        0.033325      122.488289
       5       48.722867        3.000366        0.015259      122.508102
       6       48.723422        3.000366        0.008179      122.510936
       7       48.728938        3.000122        0.004150      122.499228
       8       48.737426        3.000366        0.002075      122.498791
       9       48.743785        3.000122        0.000732      122.499771
      10       48.740772        3.000122        0.000244      122.488514
      11       48.737873        3.000122        0.000244      122.488515
      12       48.737873        3.000122        0.000244      122.488515
