# n = 3.1 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       45.360000        3.099976        0.325562      115.098011
       2       45.578000        3.099243        0.137451      116.030445
       3       45.637000        3.099731        0.058105      116.169725
       4       45.646000        3.099243        0.024902      116.203797
       5       45.644000        3.099487        0.011353      116.196667
       6       45.641000        3.099243        0.005615      116.197499
       7       45.636000        3.099731        0.002441      116.209914
       8       45.643000        3.099243        0.000977      116.209927
       9       45.630000        3.099243        0.000488      116.188380
      10       45.631000        3.099731        0.000244      116.210839
      11       45.637000        3.099243        0.000000      116.210114
      12       45.629000        3.099243        0.000000      116.188558
      13       45.629000        3.099243        0.000000      116.188558
