#    itr              mu            ntot            mtot            etot
       1       79.029000        4.999451        0.439850      343.607834
       2       79.031000        4.999329        0.371307      343.829681
       3       79.026000        4.999268        0.326599      344.037475
       4       79.038000        4.999268        0.288513      344.146852
       5       79.063000        4.999512        0.257874      344.259490
       6       79.078000        5.000244        0.231873      344.398231
       7       79.097000        4.999023        0.210266      344.404577
       8       79.097000        4.999756        0.190857      344.412242
       9       79.116000        5.000000        0.174622      344.515467
      10       79.133000        4.999512        0.159973      344.517173
      11       79.137000        4.999756        0.147400      344.521386
      12       79.153000        4.999268        0.135437      344.514642
      13       79.153000        4.999756        0.124695      344.534006
      14       79.179000        4.999390        0.113037      344.548857
      15       79.184000        5.000366        0.103516      344.613005
      16       79.210000        4.999390        0.092285      344.613235
      17       79.205000        4.999146        0.082153      344.532740
      18       79.198000        5.000122        0.074097      344.600331
      19       79.227000        4.999390        0.065186      344.616826
      20       79.221000        4.999390        0.058594      344.568903
      21       79.222000        4.999146        0.051636      344.553073
      22       79.209000        4.999634        0.046997      344.577931
      23       79.223000        4.999390        0.042480      344.595073
      24       79.227000        4.999146        0.037476      344.559922
      25       79.230000        4.999390        0.031738      344.562591
      26       79.225000        4.999634        0.027954      344.602051
      27       79.228000        4.999146        0.025269      344.580962
      28       79.222000        4.999390        0.023193      344.566646
      29       79.224000        5.000366        0.021240      344.661657
      30       79.239000        4.999390        0.019287      344.653636
      31       79.223000        4.999146        0.017700      344.565553
      32       79.221000        4.999390        0.016602      344.567474
      33       79.227000        4.999390        0.015137      344.584986
      34       79.227000        4.999390        0.013672      344.584971
      35       79.225000        4.999146        0.012573      344.565992
      36       79.224000        4.999634        0.011841      344.587434
      37       79.233000        4.999634        0.010376      344.622019
      38       79.236000        4.999390        0.008301      344.602785
      39       79.228000        4.999146        0.005981      344.566297
      40       79.225000        4.999146        0.003540      344.549828
      41       79.227000        4.999390        0.001709      344.568827
      42       79.234000        4.999390        0.001221      344.586313
      43       79.236000        4.999390        0.001221      344.586319
      44       79.236000        4.999390        0.001221      344.586319
