#    itr              mu            ntot            mtot            etot
       1       34.068000        3.399475        2.600525      -12.166005
       2       13.085000        3.399414       -1.383179       15.154417
       3       14.062000        3.399048        0.721680       18.155620
       4       14.428000        3.399292       -0.368896       18.998893
       5       14.526000        3.400269        0.187744       19.247276
       6       14.544000        3.399048       -0.094238       19.300950
       7       14.544000        3.399536        0.046875       19.310462
       8       14.558000        3.399292       -0.023682       19.316471
       9       14.551000        3.399292        0.010498       19.314753
      10       14.552000        3.399048       -0.002441       19.311026
      11       14.554000        3.399048        0.001465       19.308119
      12       14.556000        3.399048       -0.001465       19.308040
      13       14.556000        3.399048        0.001465       19.308040
