#    itr              mu            ntot            mtot            etot
       1      -15.832031        1.200378        0.600189      -26.415232
       2       -5.144947        1.200684       -0.334534      -11.309467
       3       -5.412834        1.199707        0.200989      -10.706786
       4       -5.604967        1.199097       -0.121948      -10.519397
       5       -5.692269        1.199829        0.073242      -10.459084
       6       -5.725027        1.200317       -0.042725      -10.435839
       7       -5.726781        1.199097        0.024780      -10.418590
       8       -5.734844        1.199585       -0.013550      -10.421473
       9       -5.735140        1.200073        0.007202      -10.422034
      10       -5.738681        1.200562       -0.003540      -10.423299
      11       -5.738408        1.200012        0.002289      -10.418808
      12       -5.744756        1.199585       -0.002075      -10.417727
