#    itr              mu            ntot            mtot            etot
       1       41.036133        3.600555        1.197037        2.600289
       2       14.866933        3.600616       -1.102737       20.229436
       3       15.004455        3.600189        1.009048       21.734271
       4       15.276344        3.600830       -0.911349       23.103258
       5       15.637407        3.599640        0.809860       24.375324
       6       15.977501        3.599792       -0.717651       25.523287
       7       16.264630        3.600281        0.640656       26.506307
       8       16.423639        3.600952       -0.568960       27.230068
       9       16.590955        3.599762        0.506760       27.835431
      10       16.691001        3.599854       -0.449282       28.267190
      11       16.870890        3.600708        0.407983       28.665289
      12       17.010061        3.600769       -0.381187       28.938947
      13       17.065411        3.600189        0.354208       29.090693
      14       17.124411        3.599976       -0.330543       29.224752
      15       17.173521        3.600372        0.303176       29.342448
      16       17.255441        3.599762       -0.277834       29.465352
      17       17.319030        3.600952        0.254023       29.588381
      18       17.350921        3.600281       -0.231057       29.677634
      19       17.388822        3.600708        0.209790       29.760703
      20       17.429128        3.599884       -0.193185       29.816445
      21       17.447926        3.600769        0.174644       29.882604
      22       17.483953        3.600464       -0.157530       29.925095
      23       17.518224        3.599426        0.144326       29.952299
      24       17.518351        3.599976       -0.130812       29.970411
      25       17.542682        3.600739        0.117407       30.026597
      26       17.552368        3.600433       -0.108010       30.051736
      27       17.554562        3.599548        0.097466       30.056721
      28       17.573055        3.599152       -0.088910       30.042281
      29       17.568410        3.599304        0.079118       30.054113
      30       17.563485        3.600281       -0.071568       30.083770
      31       17.590615        3.600464        0.064710       30.108839
      32       17.587024        3.599731       -0.057756       30.103921
      33       17.591317        3.599670        0.051881       30.099843
      34       17.595869        3.600983       -0.047465       30.125868
      35       17.600697        3.599670        0.044160       30.127124
      36       17.597711        3.600220       -0.042810       30.118162
      37       17.598599        3.600006        0.039170       30.122377
      38       17.595487        3.599762       -0.036751       30.118396
      39       17.600292        3.600952        0.033602       30.137923
      40       17.597282        3.600952       -0.031109       30.154717
      41       17.602196        3.600128        0.028155       30.142265
      42       17.599301        3.600281       -0.026914       30.134434
      43       17.604336        3.599915        0.024309       30.130221
      44       17.605623        3.600464       -0.022003       30.136207
      45       17.602934        3.599976        0.019045       30.136441
      46       17.596029        3.599548       -0.016143       30.123115
      47       17.600867        3.600952        0.013062       30.142274
      48       17.605997        3.599548       -0.010407       30.136189
      49       17.603330        3.599060        0.007749       30.115139
