#    itr              mu            ntot            mtot            etot
       1       -6.162598        2.400208        1.199389      -39.257687
       2        6.200823        2.400208       -0.854683       -6.969382
       3        5.911873        2.399597        0.535065       -3.731607
       4        5.895207        2.400452       -0.313477       -1.840752
       5        5.841741        2.400208        0.186127       -1.060570
       6        5.886687        2.400269       -0.109741       -0.794616
       7        5.893612        2.400757        0.064301       -0.698232
       8        5.887627        2.400024       -0.036865       -0.666341
       9        5.899519        2.400818        0.020355       -0.656233
      10        5.894733        2.399902       -0.011841       -0.651456
      11        5.898536        2.400238        0.005722       -0.655629
      12        5.893551        2.399536       -0.003662       -0.656560
      13        5.897112        2.400482        0.003159       -0.656570
      14        5.901402        2.400513       -0.002930       -0.646574
