#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -136.434375
       2        0.105000        0.899231       -0.899231       -3.732765
       3       -4.791000        0.899292        0.703857       -7.674707
       4       -4.145000        0.899048       -0.665039       -7.072475
       5       -4.007000        0.899536        0.658691       -6.959764
       6       -3.986000        0.899292       -0.656006       -6.937128
       7       -3.983000        0.899780        0.655518       -6.932520
       8       -3.980000        0.899292       -0.655029       -6.926336
       9       -3.981000        0.899292        0.655029       -6.927688
      10       -3.981000        0.899292       -0.655029       -6.927688
