# n = 1.7 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       19.652250        1.700317        0.188477       25.981269
       2       19.594264        1.700317        0.086914       26.318489
       3       19.553564        1.700073        0.041138       26.369584
       4       19.543298        1.700317        0.018799       26.383169
       5       19.547489        1.700317        0.010010       26.391872
       6       19.555189        1.700073        0.006226       26.388086
       7       19.557036        1.700317        0.004395       26.387004
       8       19.557698        1.700317        0.002441       26.393089
       9       19.552898        1.700073        0.001587       26.388354
      10       19.550498        1.700073        0.001587       26.382100
      11       19.550498        1.700073        0.001587       26.382100
