#    itr              mu            ntot            mtot            etot
       1       16.754000        3.299011        2.700989      -12.545995
       2        8.959000        3.299805       -0.849976        1.505867
       3        9.576000        3.299194        0.262451        3.006745
       4        9.639000        3.299438       -0.080078        3.154640
       5        9.629000        3.299194        0.023193        3.168013
       6        9.641000        3.299438       -0.007324        3.169950
       7        9.648000        3.299438        0.002441        3.171890
       8        9.648000        3.299438       -0.000488        3.171990
       9        9.647000        3.299438        0.000488        3.172050
      10        9.647000        3.299438       -0.000488        3.172050
