#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-4.276123	-4.278320	-4.276123	-4.278320	-15.452881	-15.455322	
1	-4.275822	-4.278019	-4.273111	-4.275308	-15.448664	-15.451106	
2	-4.274919	-4.277116	-4.264078	-4.266275	-15.436017	-15.438459	
3	-4.273414	-4.275611	-4.249028	-4.251225	-15.414947	-15.417389	
4	-4.271308	-4.273505	-4.227970	-4.230168	-15.385467	-15.387908	
5	-4.268603	-4.270800	-4.200918	-4.203116	-15.347594	-15.350036	
6	-4.265300	-4.267497	-4.167888	-4.170085	-15.301352	-15.303793	
7	-4.261401	-4.263598	-4.128899	-4.131097	-15.246768	-15.249209	
8	-4.256908	-4.259106	-4.083976	-4.086173	-15.183875	-15.186316	
9	-4.251825	-4.254022	-4.033144	-4.035342	-15.112711	-15.115152	
10	-4.246154	-4.248352	-3.976436	-3.978633	-15.033318	-15.035760	
11	-4.239899	-4.242096	-3.913884	-3.916081	-14.945746	-14.948187	
12	-4.233063	-4.235261	-3.845526	-3.847724	-14.850046	-14.852487	
13	-4.225651	-4.227848	-3.771405	-3.773602	-14.746275	-14.748717	
14	-4.217667	-4.219864	-3.691564	-3.693761	-14.634498	-14.636939	
15	-4.209116	-4.211313	-3.606051	-3.608248	-14.514780	-14.517221	
16	-4.200003	-4.202200	-3.514918	-3.517116	-14.387194	-14.389636	
17	-4.190333	-4.192530	-3.418221	-3.420418	-14.251817	-14.254259	
18	-4.180112	-4.182310	-3.316016	-3.318213	-14.108731	-14.111172	
19	-4.169347	-4.171545	-3.208366	-3.210563	-13.958021	-13.960462	
20	-4.158044	-4.160242	-3.095336	-3.097533	-13.799779	-13.802220	
21	-4.146210	-4.148407	-2.976993	-2.979190	-13.634099	-13.636540	
22	-4.133852	-4.136049	-2.853409	-2.855606	-13.461081	-13.463523	
23	-4.120977	-4.123174	-2.724659	-2.726856	-13.280831	-13.283272	
24	-4.107593	-4.109790	-2.590819	-2.593016	-13.093455	-13.095897	
25	-4.093708	-4.095905	-2.451971	-2.454168	-12.899068	-12.901510	
26	-4.079331	-4.081528	-2.308198	-2.310396	-12.697786	-12.700228	
27	-4.064469	-4.066667	-2.159587	-2.161785	-12.489731	-12.492172	
28	-4.049134	-4.051331	-2.006228	-2.008425	-12.275027	-12.277469	
29	-4.033332	-4.035529	-1.848212	-1.850409	-12.053805	-12.056246	
30	-4.017074	-4.019271	-1.685634	-1.687832	-11.826197	-11.828638	
31	-4.000370	-4.002567	-1.518594	-1.520791	-11.592340	-11.594781	
32	-3.983230	-3.985427	-1.347191	-1.349388	-11.352376	-11.354817	
33	-3.965664	-3.967861	-1.171528	-1.173726	-11.106448	-11.108890	
34	-3.947682	-3.949879	-0.991713	-0.993910	-10.854706	-10.857148	
35	-3.929296	-3.931493	-0.807851	-0.810049	-10.597301	-10.599742	
36	-3.910516	-3.912714	-0.620056	-0.622253	-10.334387	-10.336828	
37	-3.891355	-3.893552	-0.428439	-0.430636	-10.066123	-10.068565	
38	-3.871822	-3.874020	-0.233116	-0.235313	-9.792671	-9.795113	
39	-3.851931	-3.854129	-0.034205	-0.036402	-9.514196	-9.516637	
40	-3.831693	-3.833891	0.168175	0.165977	-9.230864	-9.233306	
41	-3.811121	-3.813318	0.373901	0.371703	-8.942848	-8.945289	
42	-3.790226	-3.792423	0.582850	0.580652	-8.650319	-8.652761	
43	-3.769021	-3.771219	0.794895	0.792698	-8.353456	-8.355897	
44	-3.747520	-3.749717	1.009910	1.007712	-8.052435	-8.054877	
45	-3.725734	-3.727932	1.227764	1.225566	-7.747439	-7.749881	
46	-3.703678	-3.705875	1.448326	1.446129	-7.438652	-7.441094	
