#    itr              mu            ntot            mtot            etot
       1       70.691000        4.999268        0.345398      302.349888
       2       70.705000        4.999756        0.266785      302.575734
       3       70.762000        4.999512        0.212463      302.741994
       4       70.786000        4.999268        0.170593      302.784380
       5       70.814000        4.999268        0.138367      302.821970
       6       70.843000        4.999146        0.109741      302.842618
       7       70.868000        4.999878        0.085693      302.909932
       8       70.880000        4.999390        0.067627      302.934689
       9       70.894000        4.999878        0.052490      302.948799
      10       70.895000        4.999146        0.042114      302.932182
      11       70.894000        4.999390        0.031738      302.907254
      12       70.898000        4.999634        0.025024      302.941535
      13       70.902000        4.999634        0.019653      302.957981
      14       70.894000        4.999390        0.016113      302.941951
      15       70.893000        4.999634        0.012817      302.944223
      16       70.899000        4.999878        0.008789      302.977033
      17       70.907000        4.999878        0.005371      302.992751
      18       70.911000        4.999390        0.002686      302.958309
      19       70.906000        4.999390        0.001221      302.926990
      20       70.907000        4.999878        0.000488      302.961806
      21       70.915000        4.999878        0.000488      302.992447
      22       70.915000        4.999878        0.000488      302.992447
