#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-9.206619	-9.211838	-9.206619	-9.211838	-19.960938	-19.965881	
1	-9.206318	-9.211537	-9.203607	-9.208826	-19.956721	-19.961665	
2	-9.205415	-9.210633	-9.194574	-9.199792	-19.944074	-19.949018	
3	-9.203910	-9.209128	-9.179524	-9.184742	-19.923004	-19.927948	
4	-9.201804	-9.207022	-9.158467	-9.163685	-19.893524	-19.898468	
5	-9.199099	-9.204317	-9.131415	-9.136633	-19.855651	-19.860595	
6	-9.195796	-9.201014	-9.098384	-9.103603	-19.809409	-19.814352	
7	-9.191897	-9.197115	-9.059396	-9.064614	-19.754824	-19.759768	
8	-9.187405	-9.192623	-9.014472	-9.019691	-19.691931	-19.696875	
9	-9.182321	-9.187540	-8.963641	-8.968859	-19.620767	-19.625711	
10	-9.176651	-9.181869	-8.906932	-8.912150	-19.541375	-19.546319	
11	-9.170395	-9.175614	-8.844380	-8.849598	-19.453802	-19.458746	
12	-9.163560	-9.168778	-8.776023	-8.781241	-19.358102	-19.363046	
13	-9.156147	-9.161366	-8.701901	-8.707120	-19.254332	-19.259276	
14	-9.148163	-9.153382	-8.622060	-8.627278	-19.142554	-19.147498	
15	-9.139612	-9.144831	-8.536547	-8.541766	-19.022837	-19.027781	
16	-9.130499	-9.135717	-8.445415	-8.450633	-18.895251	-18.900195	
17	-9.120829	-9.126048	-8.348717	-8.353935	-18.759874	-18.764818	
18	-9.110609	-9.115827	-8.246512	-8.251731	-18.616788	-18.621731	
19	-9.099844	-9.105062	-8.138862	-8.144081	-18.466078	-18.471022	
20	-9.088541	-9.093759	-8.025832	-8.031050	-18.307835	-18.312779	
21	-9.076706	-9.081925	-7.907489	-7.912708	-18.142155	-18.147099	
22	-9.064348	-9.069566	-7.783905	-7.789124	-17.969138	-17.974082	
23	-9.051473	-9.056691	-7.655155	-7.660373	-17.788887	-17.793831	
24	-9.038089	-9.043307	-7.521315	-7.526534	-17.601512	-17.606456	
25	-9.024204	-9.029423	-7.382467	-7.387686	-17.407125	-17.412069	
26	-9.009827	-9.015045	-7.238695	-7.243913	-17.205843	-17.210787	
27	-8.994966	-9.000184	-7.090084	-7.095302	-16.997787	-17.002731	
28	-8.979630	-8.984848	-6.936724	-6.941942	-16.783084	-16.788028	
29	-8.963828	-8.969047	-6.778708	-6.783926	-16.561861	-16.566805	
30	-8.947570	-8.952789	-6.616131	-6.621349	-16.334253	-16.339197	
31	-8.930866	-8.936085	-6.449090	-6.454309	-16.100397	-16.105341	
32	-8.913726	-8.918945	-6.277687	-6.282906	-15.860432	-15.865376	
33	-8.896160	-8.901378	-6.102025	-6.107243	-15.614505	-15.619449	
34	-8.878178	-8.883397	-5.922209	-5.927427	-15.362763	-15.367707	
35	-8.859792	-8.865011	-5.738348	-5.743566	-15.105357	-15.110301	
36	-8.841013	-8.846231	-5.550552	-5.555771	-14.842443	-14.847387	
37	-8.821851	-8.827069	-5.358935	-5.364154	-14.574180	-14.579124	
38	-8.802319	-8.807537	-5.163612	-5.168831	-14.300728	-14.305672	
39	-8.782427	-8.787646	-4.964701	-4.969920	-14.022252	-14.027196	
40	-8.762189	-8.767408	-4.762322	-4.767540	-13.738921	-13.743865	
41	-8.741617	-8.746835	-4.556595	-4.561814	-13.450904	-13.455848	
42	-8.720722	-8.725941	-4.347647	-4.352865	-13.158376	-13.163320	
43	-8.699517	-8.704736	-4.135601	-4.140820	-12.861512	-12.866456	
44	-8.678016	-8.683235	-3.920587	-3.925805	-12.560492	-12.565436	
45	-8.656231	-8.661449	-3.702733	-3.707951	-12.255496	-12.260440	
46	-8.634174	-8.639393	-3.482170	-3.487389	-11.946709	-11.951653	
47	-8.611861	-8.617079	-3.259032	-3.264251	-11.634316	-11.639260	
48	-8.589303	-8.594521	-3.033454	-3.038672	-11.318506	-11.323449	
49	-8.566514	-8.571733	-2.805570	-2.810788	-10.999468	-11.004412	
50	-8.543509	-8.548728	-2.575518	-2.580736	-10.677395	-10.682339	
51	-8.520301	-8.525520	-2.343437	-2.348655	-10.352482	-10.357426	
52	-8.496904	-8.502122	-2.109466	-2.114685	-10.024923	-10.029867	
53	-8.473332	-8.478551	-1.873747	-1.878965	-9.694916	-9.699860	
54	-8.449599	-8.454818	-1.636421	-1.641640	-9.362660	-9.367604	
55	-8.425721	-8.430939	-1.397632	-1.402850	-9.028355	-9.033299	
56	-8.401710	-8.406928	-1.157522	-1.162741	-8.692202	-8.697146	
57	-8.377581	-8.382800	-0.916238	-0.921457	-8.354404	-8.359348	
58	-8.353350	-8.358568	-0.673924	-0.679143	-8.015164	-8.020108	
59	-8.329030	-8.334248	-0.430726	-0.435945	-7.674687	-7.679631	
60	-8.304636	-8.309855	-0.186791	-0.192009	-7.333177	-7.338121	
61	-8.280184	-8.285402	0.057735	0.052517	-6.990841	-6.995785	
62	-8.255687	-8.260905	0.302704	0.297485	-6.647885	-6.652829	
63	-8.231160	-8.236379	0.547968	0.542750	-6.304515	-6.309459	
64	-8.206619	-8.211838	0.793381	0.788162	-5.960938	-5.965881	
65	-8.182078	-8.187297	1.038793	1.033575	-5.617360	-5.622304	
66	-8.157552	-8.162770	1.284057	1.278839	-5.273990	-5.278934	
67	-8.133055	-8.138273	1.529026	1.523808	-4.931034	-4.935977	
68	-8.108602	-8.113821	1.773552	1.768334	-4.588698	-4.593641	
69	-8.084209	-8.089427	2.017487	2.012269	-4.247188	-4.252132	
70	-8.059889	-8.065107	2.260685	2.255467	-3.906711	-3.911655	
71	-8.035657	-8.040876	2.503000	2.497781	-3.567471	-3.572415	
72	-8.011529	-8.016747	2.744284	2.739065	-3.229673	-3.234617	
73	-7.987518	-7.992737	2.984393	2.979175	-2.893520	-2.898464	
74	-7.963639	-7.968858	3.223183	3.217964	-2.559215	-2.564159	
75	-7.939907	-7.945125	3.460508	3.455290	-2.226959	-2.231903	
76	-7.916335	-7.921553	3.696228	3.691009	-1.896952	-1.901896	
77	-7.892938	-7.898156	3.930198	3.924980	-1.569393	-1.574337	
78	-7.869729	-7.874948	4.162279	4.157061	-1.244480	-1.249423	
