#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-0.884089	-4.505339	-0.884089	-4.505339	-12.163728	-15.587045	21.123629	17.502379	21.123629	17.502379	19.839219	16.415902	
1	-0.883788	-4.505038	-0.881078	-4.502328	-12.159512	-15.582829	21.120618	17.499368	21.123328	17.502078	19.838617	16.415300	
2	-0.882885	-4.504135	-0.872047	-4.493298	-12.146865	-15.570182	21.111588	17.490337	21.122425	17.501175	19.836811	16.413494	
3	-0.881380	-4.502630	-0.857003	-4.478253	-12.125796	-15.549113	21.096543	17.475293	21.120920	17.499670	19.833802	16.410485	
4	-0.879275	-4.500525	-0.835953	-4.457203	-12.096318	-15.519635	21.075493	17.454243	21.118815	17.497565	19.829592	16.406275	
5	-0.876571	-4.497821	-0.808910	-4.430161	-12.058447	-15.481764	21.048451	17.427200	21.116111	17.494861	19.824184	16.400867	
6	-0.873269	-4.494519	-0.775892	-4.397142	-12.012207	-15.435524	21.015432	17.394182	21.112809	17.491559	19.817580	16.394263	
7	-0.869372	-4.490622	-0.736917	-4.358167	-11.957626	-15.380943	20.976457	17.355207	21.108912	17.487661	19.809786	16.386469	
8	-0.864881	-4.486131	-0.692010	-4.313260	-11.894736	-15.318053	20.931550	17.310300	21.104421	17.483171	19.800804	16.377487	
9	-0.859799	-4.481050	-0.641197	-4.262447	-11.823576	-15.246893	20.880737	17.259487	21.099339	17.478089	19.790642	16.367325	
10	-0.854131	-4.475381	-0.584509	-4.205759	-11.744188	-15.167505	20.824049	17.202799	21.093671	17.472420	19.779304	16.355987	
11	-0.847878	-4.469128	-0.521981	-4.143231	-11.656620	-15.079937	20.761521	17.140271	21.087418	17.466167	19.766799	16.343482	
12	-0.841044	-4.462294	-0.453649	-4.074899	-11.560925	-14.984242	20.693189	17.071939	21.080584	17.459334	19.753132	16.329815	
13	-0.833635	-4.454885	-0.379556	-4.000806	-11.457161	-14.880478	20.619096	16.997846	21.073175	17.451925	19.738314	16.314997	
14	-0.825653	-4.446904	-0.299746	-3.920996	-11.345389	-14.768706	20.539286	16.918036	21.065193	17.443943	19.722352	16.299035	
15	-0.817105	-4.438355	-0.214267	-3.835517	-11.225678	-14.648995	20.453807	16.832557	21.056645	17.435395	19.705256	16.281939	
16	-0.807995	-4.429245	-0.123171	-3.744421	-11.098100	-14.521417	20.362711	16.741461	21.047535	17.426285	19.687037	16.263720	
17	-0.798329	-4.419579	-0.026512	-3.647763	-10.962731	-14.386048	20.266053	16.644802	21.037869	17.416619	19.667705	16.244388	
18	-0.788112	-4.409362	0.075650	-3.545601	-10.819652	-14.242969	20.163891	16.542640	21.027652	17.406402	19.647272	16.223955	
19	-0.777351	-4.398601	0.183254	-3.437996	-10.668951	-14.092268	20.056286	16.435036	21.016891	17.395641	19.625751	16.202434	
20	-0.766052	-4.387302	0.296235	-3.325015	-10.510718	-13.934035	19.943305	16.322055	21.005592	17.384342	19.603154	16.179837	
21	-0.754222	-4.375472	0.414525	-3.206725	-10.345048	-13.768365	19.825015	16.203765	20.993762	17.372512	19.579496	16.156179	
22	-0.741868	-4.363118	0.538052	-3.083198	-10.172041	-13.595358	19.701488	16.080238	20.981408	17.360158	19.554789	16.131472	
23	-0.728997	-4.350248	0.666742	-2.954508	-9.991802	-13.415119	19.572798	15.951548	20.968538	17.347287	19.529050	16.105733	
24	-0.715618	-4.336869	0.800517	-2.820733	-9.804438	-13.227755	19.439023	15.817773	20.955158	17.333908	19.502294	16.078977	
25	-0.701739	-4.322989	0.939297	-2.681954	-9.610063	-13.033380	19.300244	15.678993	20.941279	17.320028	19.474537	16.051220	
26	-0.687367	-4.308617	1.082996	-2.538254	-9.408794	-12.832111	19.156544	15.535294	20.926907	17.305656	19.445795	16.022478	
27	-0.672511	-4.293761	1.231528	-2.389722	-9.200752	-12.624069	19.008012	15.386762	20.912051	17.290801	19.416087	15.992770	
28	-0.657180	-4.278431	1.384804	-2.236446	-8.986063	-12.409380	18.854736	15.233486	20.896720	17.275470	19.385429	15.962112	
29	-0.641385	-4.262635	1.542731	-2.078520	-8.764855	-12.188172	18.696810	15.075559	20.880925	17.259675	19.353841	15.930524	
30	-0.625133	-4.246383	1.705212	-1.916038	-8.537263	-11.960580	18.534328	14.913078	20.864673	17.243423	19.321341	15.898024	
31	-0.608435	-4.229685	1.872150	-1.749100	-8.303423	-11.726740	18.367390	14.746140	20.847975	17.226725	19.287949	15.864632	
32	-0.591301	-4.212551	2.043444	-1.577806	-8.063476	-11.486793	18.196096	14.574846	20.830841	17.209591	19.253686	15.830369	
33	-0.573741	-4.194991	2.218990	-1.402261	-7.817566	-11.240883	18.020551	14.399300	20.813281	17.192031	19.218571	15.795254	
34	-0.555766	-4.177017	2.398680	-1.222570	-7.565843	-10.989160	17.840860	14.219610	20.795306	17.174056	19.182627	15.759310	
35	-0.537387	-4.158637	2.582407	-1.038843	-7.308457	-10.731774	17.657133	14.035883	20.776927	17.155677	19.145874	15.722557	
36	-0.518615	-4.139865	2.770059	-0.851191	-7.045564	-10.468881	17.469481	13.848231	20.758155	17.136905	19.108336	15.685019	
37	-0.499460	-4.120710	2.961521	-0.659729	-6.777321	-10.200638	17.278019	13.656769	20.739000	17.117750	19.070034	15.646717	
38	-0.479935	-4.101185	3.156678	-0.464573	-6.503892	-9.927209	17.082863	13.461612	20.719475	17.098225	19.030991	15.607674	
39	-0.460052	-4.081302	3.355409	-0.265841	-6.225439	-9.648756	16.884131	13.262881	20.699592	17.078342	18.991232	15.567915	
40	-0.439821	-4.061072	3.557595	-0.063655	-5.942132	-9.365449	16.681945	13.060695	20.679361	17.058111	18.950781	15.527464	
41	-0.419257	-4.040507	3.763112	0.141862	-5.654141	-9.077458	16.476428	12.855178	20.658797	17.037547	18.909661	15.486344	
