#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	32.371620	25.048271	32.371620	25.048271	21.526733	14.099976	
1	32.371921	25.048572	32.374632	25.051283	21.530950	14.104192	
2	32.372825	25.049476	32.383666	25.060317	21.543597	14.116839	
3	32.374330	25.050981	32.398716	25.075367	21.564667	14.137909	
4	32.376435	25.053086	32.419773	25.096424	21.594147	14.167389	
5	32.379141	25.055792	32.446825	25.123476	21.632020	14.205262	
6	32.382444	25.059095	32.479855	25.156506	21.678262	14.251504	
7	32.386342	25.062994	32.518844	25.195495	21.732846	14.306089	
8	32.390835	25.067486	32.563767	25.240418	21.795739	14.368982	
9	32.395918	25.072569	32.614599	25.291250	21.866904	14.440146	
10	32.401589	25.078240	32.671308	25.347959	21.946296	14.519538	
11	32.407844	25.084495	32.733860	25.410511	22.033868	14.607111	
12	32.414680	25.091331	32.802217	25.478868	22.129569	14.702811	
13	32.422092	25.098743	32.876338	25.552989	22.233339	14.806581	
14	32.430076	25.106727	32.956180	25.632831	22.345116	14.918359	
15	32.438627	25.115278	33.041692	25.718343	22.464834	15.038076	
16	32.447741	25.124392	33.132825	25.809476	22.592420	15.165662	
17	32.457410	25.134061	33.229523	25.906174	22.727797	15.301039	
18	32.467631	25.144282	33.331727	26.008378	22.870883	15.444125	
19	32.478396	25.155047	33.439377	26.116028	23.021593	15.594835	
20	32.489699	25.166350	33.552408	26.229059	23.179836	15.753078	
21	32.501533	25.178184	33.670750	26.347401	23.345516	15.918758	
22	32.513892	25.190543	33.794334	26.470985	23.518533	16.091775	
23	32.526767	25.203418	33.923085	26.599736	23.698783	16.272026	
24	32.540151	25.216802	34.056924	26.733575	23.886159	16.459401	
25	32.554035	25.230686	34.195772	26.872423	24.080546	16.653788	
26	32.568413	25.245064	34.339545	27.016196	24.281828	16.855070	
27	32.583274	25.259925	34.488156	27.164807	24.489883	17.063126	
28	32.598610	25.275261	34.641516	27.318167	24.704587	17.277829	
29	32.614411	25.291062	34.799532	27.476183	24.925810	17.499052	
30	32.630669	25.307320	34.962109	27.638760	25.153418	17.726660	
31	32.647373	25.324024	35.129149	27.805800	25.387274	17.960516	
32	32.664513	25.341164	35.300552	27.977203	25.627238	18.200481	
33	32.682080	25.358731	35.476215	28.152866	25.873166	18.446408	
34	32.700061	25.376712	35.656031	28.332682	26.124908	18.698150	
35	32.718447	25.395098	35.839892	28.516543	26.382314	18.955556	
36	32.737227	25.413878	36.027687	28.704338	26.645227	19.218470	
37	32.756389	25.433040	36.219304	28.895955	26.913491	19.486733	
38	32.775921	25.452572	36.414627	29.091278	27.186943	19.760185	
39	32.795812	25.472463	36.613538	29.290189	27.465419	20.038661	
40	32.816050	25.492701	36.815918	29.492569	27.748750	20.321992	
41	32.836623	25.513274	37.021644	29.698295	28.036767	20.610009	
42	32.857517	25.534168	37.230593	29.907244	28.329295	20.902537	
43	32.878722	25.555373	37.442638	30.119289	28.626159	21.199401	
44	32.900223	25.576874	37.657653	30.334304	28.927179	21.500421	
45	32.922009	25.598660	37.875507	30.552158	29.232175	21.805417	
46	32.944065	25.620716	38.096069	30.772720	29.540962	22.114204	
47	32.966379	25.643030	38.319207	30.995858	29.853355	22.426597	
48	32.988937	25.665588	38.544786	31.221437	30.169165	22.742408	
49	33.011725	25.688376	38.772670	31.449321	30.488203	23.061445	
50	33.034730	25.711381	39.002722	31.679373	30.810275	23.383518	
51	33.057938	25.734589	39.234803	31.911454	31.135189	23.708431	
52	33.081335	25.757986	39.468773	32.145424	31.462748	24.035990	
53	33.104907	25.781558	39.704493	32.381144	31.792755	24.365997	
54	33.128640	25.805291	39.941818	32.618469	32.125011	24.698253	
55	33.152519	25.829170	40.180608	32.857259	32.459316	25.032558	
56	33.176530	25.853181	40.420717	33.097368	32.795469	25.368711	
57	33.200658	25.877309	40.662001	33.338652	33.133267	25.706509	
58	33.224890	25.901541	40.904315	33.580966	33.472507	26.045749	
59	33.249209	25.925860	41.147513	33.824164	33.812984	26.386226	
60	33.273603	25.950254	41.391449	34.068100	34.154493	26.727736	
