#    itr              mu            ntot            mtot            etot
       1      -19.122000        1.799133        1.799133      -50.769965
       2        3.069000        1.799072       -1.117554       -6.865169
       3        2.357000        1.799438        0.640625       -5.109811
       4        2.133000        1.799438       -0.353027       -4.411229
       5        2.037000        1.799438        0.194824       -4.177788
       6        2.030000        1.799683       -0.106201       -4.107230
       7        2.024000        1.799438        0.060547       -4.083837
       8        2.021000        1.799194       -0.032959       -4.080210
       9        2.012000        1.799438        0.017090       -4.079661
      10        2.028000        1.799927       -0.009277       -4.075932
      11        2.028000        1.799438        0.004883       -4.073109
      12        2.024000        1.799438       -0.002930       -4.076746
      13        2.027000        1.799438        0.001953       -4.076732
      14        2.028000        1.799438       -0.000977       -4.076818
      15        2.027000        1.799438       -0.000000       -4.076817
      16        2.024000        1.799438       -0.000000       -4.076817
      17        2.024000        1.799438        0.000000       -4.076817
