#    itr              mu            ntot            mtot            etot
       1      -27.593262        0.600037        0.300018      -18.414833
       2       -9.005202        0.599854       -0.168030       -7.379845
       3       -8.539596        0.599243        0.133667       -7.156745
       4       -8.514835        0.599487       -0.105469       -7.116986
       5       -8.497379        0.600220        0.082642       -7.095805
       6       -8.486428        0.600464       -0.064697       -7.079284
       7       -8.485906        0.600220        0.051147       -7.066150
       8       -8.476176        0.599487       -0.039551       -7.053842
       9       -8.472109        0.600464        0.030273       -7.059165
      10       -8.470785        0.599976       -0.023926       -7.051007
      11       -8.471913        0.600464        0.019043       -7.054452
      12       -8.468297        0.599731       -0.015503       -7.046605
      13       -8.469688        0.600220        0.011841       -7.051385
      14       -8.470931        0.600464       -0.009521       -7.052336
      15       -8.472044        0.600464        0.007080       -7.051721
      16       -8.473039        0.599243       -0.005249       -7.041217
      17       -8.473930        0.600708        0.003540       -7.055386
      18       -8.465474        0.600708       -0.002808       -7.053198
      19       -8.467163        0.600220        0.002563       -7.049114
