#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.663422	-6.639069	-6.663422	-6.639069	-16.492737	-16.478821	
1	-6.663120	-6.638767	-6.660410	-6.636057	-16.488520	-16.474604	
2	-6.662217	-6.637864	-6.651376	-6.627023	-16.475873	-16.461957	
3	-6.660712	-6.636359	-6.636326	-6.611973	-16.454803	-16.440887	
4	-6.658606	-6.634253	-6.615269	-6.590916	-16.425323	-16.411407	
5	-6.655901	-6.631548	-6.588217	-6.563864	-16.387450	-16.373534	
6	-6.652598	-6.628245	-6.555187	-6.530834	-16.341208	-16.327292	
7	-6.648699	-6.624346	-6.516198	-6.491845	-16.286624	-16.272708	
8	-6.644207	-6.619854	-6.471274	-6.446921	-16.223731	-16.209815	
9	-6.639124	-6.614771	-6.420443	-6.396090	-16.152567	-16.138651	
10	-6.633453	-6.609100	-6.363734	-6.339381	-16.073174	-16.059258	
11	-6.627198	-6.602845	-6.301182	-6.276829	-15.985602	-15.971686	
12	-6.620362	-6.596009	-6.232825	-6.208472	-15.889902	-15.875986	
13	-6.612950	-6.588597	-6.158703	-6.134350	-15.786131	-15.772215	
14	-6.604966	-6.580613	-6.078862	-6.054509	-15.674354	-15.660438	
15	-6.596414	-6.572061	-5.993350	-5.968997	-15.554636	-15.540720	
16	-6.587301	-6.562948	-5.902217	-5.877864	-15.427050	-15.413134	
17	-6.577631	-6.553278	-5.805519	-5.781166	-15.291673	-15.277757	
18	-6.567411	-6.543058	-5.703315	-5.678962	-15.148587	-15.134671	
19	-6.556646	-6.532293	-5.595665	-5.571312	-14.997877	-14.983961	
20	-6.545343	-6.520990	-5.482634	-5.458281	-14.839635	-14.825719	
21	-6.533509	-6.509156	-5.364292	-5.339939	-14.673955	-14.660039	
22	-6.521150	-6.496797	-5.240708	-5.216355	-14.500937	-14.487021	
23	-6.508275	-6.483922	-5.111957	-5.087604	-14.320687	-14.306771	
24	-6.494891	-6.470538	-4.978118	-4.953765	-14.133311	-14.119395	
25	-6.481006	-6.456653	-4.839270	-4.814917	-13.938924	-13.925008	
26	-6.466629	-6.442276	-4.695497	-4.671144	-13.737642	-13.723726	
27	-6.451768	-6.427415	-4.546886	-4.522533	-13.529587	-13.515671	
28	-6.436432	-6.412079	-4.393526	-4.369173	-13.314883	-13.300967	
29	-6.420630	-6.396277	-4.235510	-4.211157	-13.093661	-13.079745	
30	-6.404373	-6.380020	-4.072933	-4.048580	-12.866053	-12.852137	
31	-6.387669	-6.363316	-3.905892	-3.881539	-12.632196	-12.618280	
32	-6.370528	-6.346175	-3.734489	-3.710136	-12.392232	-12.378316	
33	-6.352962	-6.328609	-3.558827	-3.534474	-12.146304	-12.132388	
34	-6.334981	-6.310628	-3.379011	-3.354658	-11.894562	-11.880646	
35	-6.316594	-6.292241	-3.195150	-3.170797	-11.637157	-11.623241	
36	-6.297815	-6.273462	-3.007354	-2.983001	-11.374243	-11.360327	
37	-6.278653	-6.254300	-2.815738	-2.791385	-11.105979	-11.092063	
38	-6.259121	-6.234768	-2.620415	-2.596062	-10.832527	-10.818611	
39	-6.239230	-6.214877	-2.421504	-2.397151	-10.554051	-10.540135	
40	-6.218992	-6.194639	-2.219124	-2.194771	-10.270720	-10.256804	
41	-6.198419	-6.174066	-2.013398	-1.989045	-9.982703	-9.968787	
42	-6.177524	-6.153171	-1.804449	-1.780096	-9.690175	-9.676259	
43	-6.156320	-6.131967	-1.592404	-1.568051	-9.393312	-9.379395	
44	-6.134818	-6.110465	-1.377389	-1.353036	-9.092291	-9.078375	
45	-6.113033	-6.088680	-1.159535	-1.135182	-8.787295	-8.773379	
46	-6.090977	-6.066624	-0.938973	-0.914620	-8.478508	-8.464592	
47	-6.068663	-6.044310	-0.715835	-0.691482	-8.166115	-8.152199	
48	-6.046105	-6.021752	-0.490256	-0.465903	-7.850305	-7.836389	
49	-6.023317	-5.998964	-0.262372	-0.238019	-7.531267	-7.517351	
50	-6.000311	-5.975958	-0.032320	-0.007967	-7.209195	-7.195279	
51	-5.977103	-5.952750	0.199761	0.224114	-6.884281	-6.870365	
52	-5.953706	-5.929353	0.433732	0.458085	-6.556722	-6.542806	
53	-5.930134	-5.905781	0.669451	0.693804	-6.226715	-6.212799	
54	-5.906402	-5.882049	0.906777	0.931130	-5.894459	-5.880543	
55	-5.882523	-5.858170	1.145566	1.169919	-5.560154	-5.546238	
56	-5.858512	-5.834159	1.385675	1.410028	-5.224001	-5.210085	
57	-5.834384	-5.810030	1.626959	1.651313	-4.886203	-4.872287	
58	-5.810152	-5.785799	1.869274	1.893627	-4.546963	-4.533047	
