#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-11.456497	31.955015	-11.456496	31.955021	-22.327940	21.302065	11.474623	54.886134	11.474624	54.886142	10.352110	53.982115	
1	-11.456207	31.955304	-11.453607	31.957910	-22.323773	21.306231	11.471735	54.883252	11.474334	54.885845	10.351557	53.981562	
2	-11.455340	31.956171	-11.444941	31.966577	-22.311277	21.318728	11.463068	54.874586	11.473468	54.884979	10.349901	53.979906	
3	-11.453897	31.957614	-11.430504	31.981014	-22.290458	21.339547	11.448631	54.860149	11.472024	54.883535	10.347142	53.977147	
4	-11.451876	31.959635	-11.410307	32.001210	-22.261329	21.368675	11.428435	54.839952	11.470004	54.881515	10.343283	53.973288	
5	-11.449281	31.962230	-11.384365	32.027152	-22.223910	21.406095	11.402493	54.814011	11.467409	54.878920	10.338325	53.968330	
6	-11.446112	31.965399	-11.352698	32.058820	-22.178222	21.451783	11.370825	54.782343	11.464240	54.875751	10.332274	53.962279	
7	-11.442372	31.969139	-11.315327	32.096190	-22.124295	21.505710	11.333455	54.744972	11.460500	54.872011	10.325133	53.955138	
8	-11.438063	31.973448	-11.272282	32.139236	-22.062163	21.567842	11.290409	54.701927	11.456190	54.867701	10.316909	53.946914	
9	-11.433187	31.978324	-11.223593	32.187924	-21.991863	21.638142	11.241721	54.653238	11.451314	54.862825	10.307607	53.937612	
10	-11.427747	31.983764	-11.169298	32.242220	-21.913440	21.716565	11.187425	54.598943	11.445875	54.857386	10.297235	53.927240	
11	-11.421748	31.989763	-11.109436	32.302082	-21.826943	21.803062	11.127563	54.539081	11.439875	54.851386	10.285800	53.915805	
12	-11.415191	31.996320	-11.044052	32.367466	-21.732426	21.897579	11.062179	54.473697	11.433319	54.844830	10.273311	53.903316	
13	-11.408082	32.003429	-10.973195	32.438322	-21.629947	22.000058	10.991323	54.402840	11.426210	54.837721	10.259779	53.889784	
