#    itr              mu            ntot            mtot            etot
       1       -8.176000        2.699036        2.699036      -50.257488
       2       11.351000        2.699341       -2.010254        5.656333
       3       11.460000        2.699097        1.272217        9.241889
       4       11.750000        2.699341       -0.754395       11.643595
       5       11.912000        2.699097        0.438232       12.643294
       6       11.949000        2.699097       -0.250732       12.993830
       7       11.957000        2.699341        0.143066       13.117031
       8       11.972000        2.699097       -0.079834       13.157373
       9       11.972000        2.699341        0.046387       13.170013
      10       11.972000        2.699097       -0.028564       13.174177
      11       11.966000        2.699097        0.018799       13.172280
      12       11.976000        2.699585       -0.012451       13.179067
      13       11.988000        2.699585        0.009521       13.185537
      14       11.980000        2.699097       -0.008057       13.179625
      15       11.978000        2.699585        0.007568       13.179422
      16       11.980000        2.699341       -0.005859       13.182453
      17       11.980000        2.699341        0.004395       13.179368
      18       11.976000        2.699341       -0.003418       13.179245
      19       11.974000        2.699341        0.002441       13.179254
      20       11.972000        2.700317       -0.001465       13.190810
      21       11.973000        2.699341        0.000488       13.191300
      22       11.969000        2.699341       -0.000488       13.179267
      23       11.969000        2.699341        0.000488       13.179267
