#    itr              mu            ntot            mtot            etot
       1      -17.124023        1.599304        0.798110      -40.781461
       2        0.070797        1.599121       -0.593201      -11.060065
       3       -0.283117        1.599121        0.446594       -9.610758
       4       -0.616497        1.600098       -0.326111       -8.830955
       5       -0.909280        1.599487        0.231812       -8.361354
       6       -1.036679        1.599731       -0.161133       -8.107221
       7       -1.105853        1.600708        0.111084       -7.972374
       8       -1.135186        1.599731       -0.076172       -7.900473
       9       -1.159340        1.600220        0.052490       -7.875036
      10       -1.147149        1.600464       -0.035278       -7.858048
      11       -1.157448        1.600464        0.024536       -7.849536
      12       -1.162999        1.600952       -0.017212       -7.847021
      13       -1.174441        1.599243        0.010986       -7.840823
      14       -1.163666        1.599731       -0.008301       -7.849801
      15       -1.162125        1.600708        0.006348       -7.848147
      16       -1.165521        1.600677       -0.005356       -7.842806
      17       -1.167351        1.600220        0.004150       -7.842385
      18       -1.168338        1.599731       -0.003418       -7.844268
