# n = 2.5 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       35.917000        2.499390        0.248413       72.966742
       2       35.971000        2.499146        0.100342       73.639473
       3       35.950000        2.500366        0.040161       73.749667
       4       35.991000        2.499390        0.014771       73.783070
       5       35.961000        2.499146        0.004639       73.737450
       6       35.954000        2.499146        0.001221       73.729711
       7       35.942000        2.499146        0.000732       73.729337
       8       35.946000        2.499146        0.000244       73.730136
       9       35.947000        2.499146        0.000244       73.729738
      10       35.947000        2.499146        0.000244       73.729738
