#    itr              mu            ntot            mtot            etot
       1      -29.674805        0.399109        0.199554      -13.155134
       2      -10.125082        0.400146       -0.071838       -5.599602
       3       -9.669261        0.399780        0.051270       -5.496684
       4       -9.674227        0.400513       -0.037231       -5.492598
       5       -9.673518        0.399048        0.027466       -5.473301
       6       -9.672876        0.400024       -0.020386       -5.481482
       7       -9.661871        0.400269        0.014404       -5.481828
       8       -9.662321        0.400757       -0.010498       -5.485741
       9       -9.662728        0.400513        0.006958       -5.482770
      10       -9.663097        0.399292       -0.004883       -5.470980
      11       -9.663432        0.399536        0.002075       -5.474504
      12       -9.658529        0.399536       -0.002075       -5.474214
