# n = 3.2 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       47.208000        3.199341        0.351074      124.087150
       2       47.461000        3.199341        0.155518      125.080381
       3       47.553000        3.199829        0.070068      125.284411
       4       47.559000        3.199097        0.030640      125.314638
       5       47.562000        3.199341        0.013672      125.300341
       6       47.552000        3.199097        0.006226      125.302359
       7       47.543000        3.199097        0.002808      125.291691
       8       47.541000        3.199341        0.000732      125.302686
       9       47.543000        3.199341        0.000244      125.314810
      10       47.548000        3.199341        0.000244      125.314479
      11       47.548000        3.199341        0.000244      125.314479
