# n = 2.8 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       46.618300        2.799927        0.324707      109.272650
       2       46.769400        2.799927        0.149658      110.272143
       3       46.801618        2.800171        0.068970      110.458327
       4       46.818607        2.800171        0.032593      110.520648
       5       46.811507        2.799927        0.014893      110.514539
       6       46.830363        2.800171        0.005493      110.517190
       7       46.828930        2.800171        0.002075      110.528792
       8       46.831730        2.799927        0.000488      110.517400
       9       46.827030        2.799927        0.000488      110.506588
      10       46.827030        2.799927        0.000488      110.506588
