#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	4.322735	8.923466	4.322735	8.923466	-6.613029	-2.133217	
1	4.323036	8.923767	4.325747	8.926478	-6.608813	-2.129000	
2	4.323939	8.924670	4.334780	8.935511	-6.596166	-2.116353	
3	4.325444	8.926175	4.349830	8.950561	-6.575096	-2.095283	
4	4.327550	8.928281	4.370888	8.971618	-6.545616	-2.065803	
5	4.330255	8.930986	4.397939	8.998670	-6.507743	-2.027930	
6	4.333558	8.934289	4.430970	9.031701	-6.461501	-1.981688	
7	4.337457	8.938188	4.469958	9.070689	-6.406916	-1.927104	
8	4.341950	8.942680	4.514882	9.115613	-6.344023	-1.864211	
9	4.347033	8.947764	4.565714	9.166444	-6.272859	-1.793047	
10	4.352704	8.953434	4.622422	9.223153	-6.193467	-1.713654	
11	4.358959	8.959690	4.684974	9.285705	-6.105894	-1.626082	
12	4.365794	8.966525	4.753331	9.354062	-6.010194	-1.530382	
13	4.373207	8.973938	4.827453	9.428184	-5.906424	-1.426611	
14	4.381191	8.981922	4.907294	9.508025	-5.794646	-1.314834	
15	4.389742	8.990473	4.992807	9.593538	-5.674929	-1.195116	
16	4.398855	8.999586	5.083940	9.684670	-5.547343	-1.067530	
17	4.408525	9.009256	5.180637	9.781368	-5.411966	-0.932153	
18	4.418746	9.019476	5.282842	9.883573	-5.268880	-0.789067	
19	4.429511	9.030241	5.390492	9.991223	-5.118170	-0.638357	
20	4.440814	9.041544	5.503522	10.104253	-4.959927	-0.480115	
21	4.452648	9.053379	5.621865	10.222596	-4.794247	-0.314435	
22	4.465006	9.065737	5.745449	10.346180	-4.621230	-0.141417	
23	4.477881	9.078612	5.874199	10.474930	-4.440979	0.038833	
24	4.491265	9.091996	6.008039	10.608770	-4.253604	0.226209	
25	4.505150	9.105881	6.146887	10.747618	-4.059217	0.420596	
26	4.519527	9.120258	6.290660	10.891390	-3.857935	0.621878	
27	4.534388	9.135119	6.439271	11.040001	-3.649879	0.829933	
28	4.549724	9.150455	6.592630	11.193361	-3.435176	1.044637	
29	4.565526	9.166257	6.750646	11.351377	-3.213953	1.265859	
30	4.581784	9.182515	6.913224	11.513954	-2.986345	1.493467	
31	4.598488	9.199219	7.080264	11.680995	-2.752489	1.727324	
32	4.615628	9.216359	7.251667	11.852398	-2.512524	1.967288	
33	4.633194	9.233925	7.427329	12.028060	-2.266597	2.213216	
34	4.651176	9.251907	7.607145	12.207876	-2.014855	2.464958	
35	4.669562	9.270293	7.791006	12.391737	-1.757449	2.722363	
36	4.688342	9.289072	7.978802	12.579533	-1.494535	2.985277	
37	4.707503	9.308234	8.170419	12.771150	-1.226272	3.253541	
38	4.727036	9.327766	8.365742	12.966473	-0.952820	3.526993	
39	4.746927	9.347658	8.564653	13.165384	-0.674344	3.805468	
40	4.767165	9.367895	8.767033	13.367763	-0.391013	4.088800	
41	4.787737	9.388468	8.972759	13.573490	-0.102996	4.376816	
42	4.808632	9.409363	9.181707	13.782438	0.189532	4.669345	
43	4.829837	9.430568	9.393753	13.994484	0.486396	4.966208	
44	4.851338	9.452069	9.608767	14.209498	0.787416	5.267229	
45	4.873124	9.473854	9.826622	14.427352	1.092412	5.572225	
46	4.895180	9.495911	10.047184	14.647915	1.401199	5.881012	
47	4.917494	9.518224	10.270322	14.871053	1.713592	6.193405	
48	4.940051	9.540782	10.495901	15.096631	2.029402	6.509215	
49	4.962840	9.563571	10.723784	15.324515	2.348440	6.828253	
50	4.985845	9.586576	10.953836	15.554567	2.670513	7.150325	
51	5.009053	9.609784	11.185917	15.786648	2.995426	7.475239	
52	5.032450	9.633181	11.419888	16.020619	3.322985	7.802798	
53	5.056022	9.656753	11.655607	16.256338	3.652992	8.132805	
54	5.079755	9.680486	11.892933	16.493664	3.985248	8.465061	
55	5.103634	9.704364	12.131722	16.732453	4.319553	8.799366	
56	5.127645	9.728375	12.371832	16.972563	4.655706	9.135519	
57	5.151773	9.752504	12.613116	17.213847	4.993504	9.473317	
58	5.176004	9.776735	12.855430	17.456161	5.332744	9.812556	
59	5.200324	9.801055	13.098628	17.699359	5.673221	10.153034	
60	5.224718	9.825449	13.342563	17.943294	6.014731	10.494543	
61	5.249170	9.849901	13.587089	18.187820	6.357067	10.836879	
62	5.273667	9.874398	13.832058	18.432789	6.700023	11.179836	
63	5.298194	9.898925	14.077323	18.678053	7.043393	11.523206	
64	5.322735	9.923466	14.322735	18.923466	7.386971	11.866783	
65	5.347276	9.948007	14.568147	19.168878	7.730548	12.210360	
66	5.371803	9.972533	14.813412	19.414142	8.073918	12.553731	
67	5.396299	9.997030	15.058380	19.659111	8.416874	12.896687	
68	5.420752	10.021483	15.302906	19.903637	8.759210	13.239023	
69	5.445146	10.045876	15.546842	20.147572	9.100720	13.580533	
70	5.469465	10.070196	15.790040	20.390770	9.441197	13.921010	
71	5.493697	10.094428	16.032354	20.633085	9.780437	14.260250	
72	5.517825	10.118556	16.273638	20.874369	10.118235	14.598048	
73	5.541836	10.142567	16.513747	21.114478	10.454388	14.934201	
74	5.565715	10.166446	16.752537	21.353268	10.788693	15.268506	
75	5.589448	10.190178	16.989862	21.590593	11.120949	15.600762	
76	5.613020	10.213750	17.225582	21.826313	11.450956	15.930769	
77	5.636417	10.237147	17.459552	22.060283	11.778515	16.258328	
78	5.659625	10.260356	17.691633	22.292364	12.103428	16.583241	
79	5.682630	10.283361	17.921685	22.522416	12.425501	16.905314	
80	5.705418	10.306149	18.149569	22.750300	12.744539	17.224351	
81	5.727976	10.328707	18.375148	22.975879	13.060349	17.540162	
82	5.750290	10.351021	18.598286	23.199017	13.372742	17.852554	
83	5.772346	10.373077	18.818848	23.419579	13.681529	18.161342	
84	5.794132	10.394862	19.036702	23.637433	13.986525	18.466337	
85	5.815633	10.416364	19.251717	23.852448	14.287545	18.767358	
86	5.836838	10.437568	19.463762	24.064493	14.584409	19.064222	
87	5.857732	10.458463	19.672711	24.273442	14.876937	19.356750	
88	5.878305	10.479036	19.878437	24.479168	15.164954	19.644766	
89	5.898543	10.499274	20.080817	24.681548	15.448285	19.928098	
90	5.918434	10.519165	20.279728	24.880459	15.726761	20.206573	
91	5.937966	10.538697	20.475051	25.075782	16.000213	20.480025	
92	5.957128	10.557859	20.666668	25.267399	16.268476	20.748289	
93	5.975908	10.576639	20.854463	25.455194	16.531390	21.011203	
94	5.994294	10.595025	21.038324	25.639055	16.788796	21.268609	
95	6.012275	10.613006	21.218140	25.818871	17.040538	21.520351	
96	6.029842	10.630573	21.393803	25.994534	17.286465	21.766278	
97	6.046982	10.647713	21.565206	26.165937	17.526430	22.006242	
98	6.063686	10.664417	21.732246	26.332977	17.760286	22.240099	
99	6.079944	10.680675	21.894823	26.495554	17.987894	22.467707	
100	6.095745	10.696476	22.052839	26.653570	18.209117	22.688929	
101	6.111081	10.711812	22.206199	26.806930	18.423821	22.903633	
102	6.125942	10.726673	22.354810	26.955541	18.631876	23.111689	
103	6.140320	10.741051	22.498583	27.099314	18.833158	23.312971	
104	6.154204	10.754935	22.637431	27.238162	19.027545	23.507358	
105	6.167588	10.768319	22.771270	27.372001	19.214920	23.694733	
106	6.180463	10.781194	22.900021	27.500752	19.395171	23.874984	
107	6.192822	10.793553	23.023605	27.624336	19.568188	24.048001	
108	6.204656	10.805387	23.141947	27.742678	19.733868	24.213681	
109	6.215959	10.816690	23.254978	27.855709	19.892111	24.371923	
110	6.226724	10.827455	23.362628	27.963359	20.042821	24.522633	
111	6.236945	10.837675	23.464832	28.065563	20.185907	24.665720	
112	6.246614	10.847345	23.561530	28.162261	20.321284	24.801097	
113	6.255728	10.856459	23.652663	28.253394	20.448870	24.928682	
114	6.264279	10.865010	23.738175	28.338906	20.568587	25.048400	
115	6.272263	10.872994	23.818017	28.418748	20.680365	25.160178	
116	6.279675	10.880406	23.892138	28.492869	20.784135	25.263948	
117	6.286511	10.887242	23.960495	28.561226	20.879835	25.359648	
118	6.292766	10.893497	24.023047	28.623778	20.967408	25.447221	
119	6.298437	10.899168	24.079756	28.680487	21.046800	25.526613	
120	6.303520	10.904251	24.130588	28.731319	21.117964	25.597777	
