#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	5.095703	5.096069	5.095703	5.096069	-6.187744	-6.186279	
1	5.096004	5.096371	5.098715	5.099081	-6.183528	-6.182063	
2	5.096908	5.097274	5.107749	5.108115	-6.170881	-6.169416	
3	5.098413	5.098779	5.122799	5.123165	-6.149811	-6.148346	
4	5.100518	5.100885	5.143856	5.144222	-6.120330	-6.118865	
5	5.103224	5.103590	5.170908	5.171274	-6.082458	-6.080993	
6	5.106527	5.106893	5.203938	5.204304	-6.036215	-6.034750	
7	5.110425	5.110792	5.242927	5.243293	-5.981631	-5.980166	
8	5.114918	5.115284	5.287850	5.288217	-5.918738	-5.917273	
9	5.120001	5.120367	5.338682	5.339048	-5.847574	-5.846109	
10	5.125672	5.126038	5.395391	5.395757	-5.768182	-5.766717	
11	5.131927	5.132293	5.457942	5.458309	-5.680609	-5.679144	
12	5.138763	5.139129	5.526300	5.526666	-5.584909	-5.583444	
13	5.146175	5.146541	5.600421	5.600788	-5.481139	-5.479674	
14	5.154159	5.154525	5.680262	5.680629	-5.369361	-5.367896	
15	5.162710	5.163077	5.765775	5.766141	-5.249643	-5.248178	
16	5.171824	5.172190	5.856908	5.857274	-5.122058	-5.120593	
17	5.181493	5.181860	5.953606	5.953972	-4.986681	-4.985216	
18	5.191714	5.192080	6.055810	6.056176	-4.843594	-4.842129	
19	5.202479	5.202845	6.163460	6.163826	-4.692884	-4.691420	
20	5.213782	5.214148	6.276490	6.276857	-4.534642	-4.533177	
21	5.225616	5.225982	6.394833	6.395199	-4.368962	-4.367497	
22	5.237975	5.238341	6.518417	6.518783	-4.195945	-4.194480	
23	5.250850	5.251216	6.647167	6.647534	-4.015694	-4.014229	
24	5.264234	5.264600	6.781007	6.781373	-3.828319	-3.826854	
25	5.278118	5.278485	6.919855	6.920221	-3.633932	-3.632467	
26	5.292496	5.292862	7.063628	7.063994	-3.432650	-3.431185	
27	5.307357	5.307723	7.212239	7.212605	-3.224594	-3.223129	
28	5.322693	5.323059	7.365599	7.365965	-3.009890	-3.008426	
29	5.338494	5.338860	7.523615	7.523981	-2.788668	-2.787203	
