# n = 5.8 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       87.597281        5.800354        0.099823      417.393231
       2       82.703289        5.800232        0.063629      418.413701
       3       82.672689        5.799988        0.042267      418.403165
       4       82.655957        5.800232        0.029449      418.412611
       5       82.651707        5.800232        0.021149      418.433392
       6       82.644507        5.799988        0.016632      418.414761
       7       82.641507        5.799927        0.013184      418.392692
       8       82.640877        5.800171        0.010376      418.408727
       9       82.643878        5.800171        0.008667      418.426760
      10       82.643878        5.799927        0.006592      418.406609
      11       82.642930        5.800171        0.005249      418.409205
      12       82.643530        5.799927        0.004150      418.406825
      13       82.640823        5.800171        0.003540      418.409129
      14       82.641523        5.799927        0.003174      418.406872
      15       82.638323        5.799927        0.002441      418.388975
      16       82.637632        5.800171        0.001587      418.409393
      17       82.639632        5.799927        0.000732      418.406671
      18       82.634955        5.800171        0.000366      418.409099
      19       82.636857        5.800171        0.000366      418.426776
      20       82.636857        5.800171        0.000366      418.426776
