#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-7.758393	-7.723236	-7.758393	-7.723236	-18.788696	-18.756470	14.241608	14.276764	14.241608	14.276764	13.211304	13.243530	
1	-7.758092	-7.722935	-7.755381	-7.720225	-18.784480	-18.752253	14.238596	14.273752	14.241307	14.276463	13.210701	13.242928	
2	-7.757188	-7.722032	-7.746347	-7.711191	-18.771833	-18.739606	14.229563	14.264719	14.240404	14.275560	13.208895	13.241121	
3	-7.755683	-7.720527	-7.731297	-7.696141	-18.750763	-18.718536	14.214513	14.249669	14.238899	14.274055	13.205885	13.238111	
4	-7.753577	-7.718421	-7.710240	-7.675084	-18.721283	-18.689056	14.193455	14.228612	14.236793	14.271949	13.201673	13.233900	
5	-7.750872	-7.715716	-7.683188	-7.648032	-18.683410	-18.651183	14.166403	14.201560	14.234088	14.269244	13.196263	13.228489	
6	-7.747569	-7.712413	-7.650158	-7.615002	-18.637168	-18.604941	14.133373	14.168529	14.230785	14.265941	13.189657	13.221883	
7	-7.743670	-7.708514	-7.611169	-7.576013	-18.582583	-18.550357	14.094384	14.129541	14.226886	14.262042	13.181859	13.214086	
8	-7.739178	-7.704022	-7.566246	-7.531089	-18.519690	-18.487464	14.049461	14.084617	14.222393	14.257550	13.172874	13.205101	
9	-7.734095	-7.698939	-7.515414	-7.480258	-18.448526	-18.416300	13.998629	14.033786	14.217310	14.252466	13.162708	13.194935	
10	-7.728424	-7.693268	-7.458705	-7.423549	-18.369134	-18.336907	13.941921	13.977077	14.211639	14.246796	13.151366	13.183593	
11	-7.722169	-7.687013	-7.396153	-7.360997	-18.281561	-18.249335	13.879369	13.914525	14.205384	14.240540	13.138856	13.171083	
12	-7.715333	-7.680177	-7.327796	-7.292640	-18.185861	-18.153635	13.811011	13.846168	14.198548	14.233705	13.125184	13.157411	
13	-7.707921	-7.672765	-7.253675	-7.218518	-18.082091	-18.049864	13.736890	13.772046	14.191136	14.226292	13.110360	13.142587	
14	-7.699937	-7.664781	-7.173833	-7.138677	-17.970313	-17.938087	13.657049	13.692205	14.183152	14.218308	13.094392	13.126619	
15	-7.691386	-7.656229	-7.088321	-7.053164	-17.850596	-17.818369	13.571536	13.606692	14.174601	14.209757	13.077289	13.109516	
16	-7.682272	-7.647116	-6.997188	-6.962032	-17.723010	-17.690783	13.480403	13.515560	14.165488	14.200644	13.059063	13.091289	
17	-7.672602	-7.637446	-6.900490	-6.865334	-17.587633	-17.555406	13.383706	13.418862	14.155818	14.190974	13.039723	13.071950	
18	-7.662382	-7.627226	-6.798286	-6.763129	-17.444547	-17.412320	13.281501	13.316657	14.145597	14.180754	13.019282	13.051509	
19	-7.651617	-7.616461	-6.690636	-6.655480	-17.293837	-17.261610	13.173851	13.209007	14.134832	14.169989	12.997752	13.029979	
20	-7.640314	-7.605158	-6.577605	-6.542449	-17.135594	-17.103368	13.060821	13.095977	14.123529	14.158686	12.975146	13.007373	
21	-7.628480	-7.593323	-6.459263	-6.424106	-16.969914	-16.937688	12.942478	12.977634	14.111695	14.146851	12.951478	12.983704	
22	-7.616121	-7.580965	-6.335679	-6.300523	-16.796897	-16.764670	12.818894	12.854050	14.099337	14.134493	12.926761	12.958988	
23	-7.603246	-7.568090	-6.206928	-6.171772	-16.616646	-16.584420	12.690144	12.725300	14.086462	14.121618	12.901011	12.933238	
24	-7.589862	-7.554706	-6.073089	-6.037933	-16.429271	-16.397044	12.556304	12.591460	14.073078	14.108234	12.874243	12.906470	
25	-7.575978	-7.540821	-5.934241	-5.899085	-16.234884	-16.202657	12.417456	12.452613	14.059193	14.094349	12.846473	12.878700	
26	-7.561600	-7.526444	-5.790468	-5.755312	-16.033602	-16.001375	12.273683	12.308840	14.044816	14.079972	12.817719	12.849945	
27	-7.546739	-7.511583	-5.641857	-5.606701	-15.825546	-15.793320	12.125072	12.160229	14.029954	14.065111	12.787997	12.820223	
28	-7.531403	-7.496247	-5.488497	-5.453341	-15.610843	-15.578616	11.971713	12.006869	14.014619	14.049775	12.757325	12.789551	
29	-7.515602	-7.480445	-5.330481	-5.295325	-15.389620	-15.357394	11.813697	11.848853	13.998817	14.033973	12.725722	12.757948	
30	-7.499344	-7.464188	-5.167904	-5.132748	-15.162012	-15.129786	11.651119	11.686276	13.982559	14.017715	12.693206	12.725433	
31	-7.482640	-7.447484	-5.000864	-4.965707	-14.928156	-14.895929	11.484079	11.519235	13.965855	14.001011	12.659798	12.692025	
32	-7.465500	-7.430343	-4.829461	-4.794304	-14.688191	-14.655965	11.312676	11.347832	13.948715	13.983871	12.625517	12.657744	
33	-7.447933	-7.412777	-4.653798	-4.618642	-14.442264	-14.410037	11.137014	11.172170	13.931149	13.966305	12.590385	12.622611	
34	-7.429952	-7.394795	-4.473982	-4.438826	-14.190522	-14.158295	10.957198	10.992354	13.913167	13.948323	12.554422	12.586648	
35	-7.411566	-7.376409	-4.290121	-4.254965	-13.933116	-13.900890	10.773337	10.808493	13.894781	13.929937	12.517650	12.549876	
36	-7.392786	-7.357630	-4.102326	-4.067170	-13.670202	-13.637976	10.585541	10.620697	13.876001	13.911158	12.480090	12.512317	
37	-7.373624	-7.338468	-3.910709	-3.875553	-13.401939	-13.369712	10.393924	10.429080	13.856840	13.891996	12.441767	12.473994	
38	-7.354092	-7.318936	-3.715386	-3.680230	-13.128487	-13.096260	10.198601	10.233758	13.837307	13.872464	12.402702	12.434929	
39	-7.334201	-7.299045	-3.516475	-3.481319	-12.850011	-12.817785	9.999690	10.034846	13.817416	13.852573	12.362920	12.395147	
40	-7.313963	-7.278807	-3.314095	-3.278939	-12.566680	-12.534453	9.797311	9.832467	13.797178	13.832335	12.322444	12.354671	
41	-7.293390	-7.258234	-3.108369	-3.073213	-12.278663	-12.246437	9.591585	9.626741	13.776606	13.811762	12.281299	12.313526	
42	-7.272495	-7.237339	-2.899420	-2.864264	-11.986135	-11.953908	9.382636	9.417792	13.755711	13.790867	12.239509	12.271736	
43	-7.251291	-7.216135	-2.687375	-2.652219	-11.689271	-11.657045	9.170590	9.205747	13.734506	13.769663	12.197100	12.229327	
44	-7.229789	-7.194633	-2.472360	-2.437204	-11.388251	-11.356024	8.955576	8.990732	13.713005	13.748161	12.154097	12.186324	
45	-7.208004	-7.172848	-2.254506	-2.219350	-11.083255	-11.051028	8.737722	8.772878	13.691219	13.726376	12.110527	12.142753	
46	-7.185948	-7.150792	-2.033944	-1.998788	-10.774468	-10.742241	8.517159	8.552316	13.669163	13.704319	12.066414	12.098641	
47	-7.163634	-7.128478	-1.810806	-1.775650	-10.462075	-10.429848	8.294022	8.329178	13.646849	13.682006	12.021786	12.054013	
48	-7.141076	-7.105920	-1.585228	-1.550071	-10.146264	-10.114038	8.068443	8.103599	13.624292	13.659448	11.976671	12.008897	
49	-7.118288	-7.083132	-1.357344	-1.322187	-9.827227	-9.795000	7.840559	7.875715	13.601503	13.636659	11.931094	11.963321	
50	-7.095283	-7.060126	-1.127292	-1.092136	-9.505154	-9.472928	7.610507	7.645663	13.578498	13.613654	11.885084	11.917310	
51	-7.072074	-7.036918	-0.895211	-0.860055	-9.180241	-9.148014	7.378426	7.413582	13.555290	13.590446	11.838667	11.870894	
52	-7.048677	-7.013521	-0.661240	-0.626084	-8.852682	-8.820455	7.144456	7.179612	13.531893	13.567049	11.791873	11.824100	
53	-7.025106	-6.989949	-0.425521	-0.390365	-8.522675	-8.490448	6.908736	6.943893	13.508321	13.543477	11.744729	11.776956	
54	-7.001373	-6.966217	-0.188195	-0.153039	-8.190419	-8.158192	6.671411	6.706567	13.484588	13.519745	11.697264	11.729491	
55	-6.977494	-6.942338	0.050594	0.085750	-7.856114	-7.823887	6.432621	6.467778	13.460709	13.495866	11.649506	11.681733	
56	-6.953483	-6.918327	0.290703	0.325859	-7.519961	-7.487734	6.192512	6.227669	13.436698	13.471855	11.601485	11.633711	
57	-6.929355	-6.894198	0.531987	0.567143	-7.182163	-7.149936	5.951228	5.986384	13.412570	13.447726	11.553228	11.585454	
58	-6.905123	-6.869967	0.774301	0.809457	-6.842923	-6.810697	5.708914	5.744070	13.388339	13.423495	11.504765	11.536991	
59	-6.880803	-6.845647	1.017499	1.052655	-6.502446	-6.470219	5.465716	5.500873	13.364019	13.399175	11.456125	11.488352	
60	-6.856410	-6.821254	1.261434	1.296590	-6.160936	-6.128710	5.221781	5.256937	13.339625	13.374781	11.407338	11.439565	
61	-6.831957	-6.796801	1.505960	1.541116	-5.818600	-5.786374	4.977256	5.012412	13.315173	13.350329	11.358433	11.390660	
62	-6.807460	-6.772304	1.750928	1.786084	-5.475644	-5.443417	4.732287	4.767444	13.290676	13.325832	11.309439	11.341666	
63	-6.782934	-6.747778	1.996192	2.031348	-5.132274	-5.100047	4.487023	4.522180	13.266149	13.301306	11.260386	11.292613	
