#    itr              mu            ntot            mtot            etot
       1       84.851000        5.799377        0.200623      235.373223
       2       34.469000        5.799011       -0.174622      137.949771
       3       34.442000        5.799377        0.153259      137.969987
       4       34.424000        5.799011       -0.132874      137.974764
       5       34.407000        5.799255        0.114075      137.982019
       6       34.395000        5.800232       -0.097961      138.027629
       7       34.384000        5.799255        0.084290      138.022162
       8       34.371000        5.799255       -0.071594      138.001893
       9       34.361000        5.799011        0.060120      137.996164
      10       34.351000        5.799255       -0.049622      138.000678
      11       34.347000        5.799744        0.038879      138.024928
      12       34.338000        5.799255       -0.031067      138.021221
      13       34.331000        5.799011        0.024475      138.001861
      14       34.325000        5.799316       -0.017334      138.007064
      15       34.317000        5.799072        0.013184      138.006422
      16       34.320000        5.799316       -0.010986      138.009055
      17       34.326000        5.799805        0.009521      138.031768
      18       34.329000        5.799316       -0.007080      138.026821
      19       34.326000        5.799316        0.005127      138.015083
      20       34.326000        5.799805       -0.002686      138.031866
      21       34.329000        5.799561        0.001953      138.035282
      22       34.330000        5.799561       -0.001953      138.029396
      23       34.330000        5.799561        0.001953      138.029396
