# n = 0.4 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -4.067429        0.400146        0.055969       -3.277755
       2       -4.240153        0.400269        0.044189       -3.058352
       3       -4.177099        0.400269        0.034668       -3.088496
       4       -4.191299        0.400024        0.028198       -3.076987
       5       -4.196299        0.400024        0.023315       -3.077372
       6       -4.193299        0.400024        0.020142       -3.076137
       7       -4.198477        0.400269        0.016357       -3.076799
       8       -4.192593        0.400269        0.013428       -3.074074
       9       -4.191893        0.400024        0.010132       -3.072129
      10       -4.197193        0.400024        0.008423       -3.073309
      11       -4.196261        0.400269        0.006348       -3.074186
      12       -4.191890        0.400269        0.004883       -3.072506
      13       -4.191090        0.400024        0.004272       -3.071932
      14       -4.195690        0.400024        0.003784       -3.073442
      15       -4.196890        0.400024        0.003052       -3.073421
      16       -4.199390        0.400024        0.002075       -3.073398
      17       -4.197690        0.400024        0.001099       -3.073380
      18       -4.199490        0.400024        0.000610       -3.072846
      19       -4.200424        0.400269        0.000488       -3.073868
      20       -4.195389        0.400269        0.000488       -3.072326
      21       -4.195389        0.400269        0.000488       -3.072326
