# n = 2.8 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       32.712000        2.799438        0.224121       70.632137
       2       32.787000        2.799438        0.071777       71.203875
       3       32.824000        2.799194        0.023071       71.233694
       4       32.803000        2.799194        0.007446       71.235355
       5       32.821000        2.799438        0.002197       71.240984
       6       32.832000        2.799438        0.001221       71.249714
       7       32.835000        2.799927        0.000977       71.265751
       8       32.841000        2.799438        0.000244       71.265774
       9       32.833000        2.799438        0.000244       71.249721
      10       32.833000        2.799438        0.000244       71.249721
