#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	18.076852	-11.183141	18.076888	-11.183138	7.169455	-22.105935	40.509779	11.249789	40.509821	11.249792	39.470193	10.194802	
1	18.077183	-11.182846	18.079806	-11.180185	7.173649	-22.101741	40.506825	11.246835	40.509525	11.249496	39.469613	10.194223	
2	18.078069	-11.181960	18.088665	-11.171326	7.186229	-22.089161	40.497966	11.237976	40.508639	11.248610	39.467874	10.192483	
3	18.079545	-11.180484	18.103423	-11.156567	7.207187	-22.068204	40.483208	11.223217	40.507164	11.247134	39.464976	10.189585	
4	18.081610	-11.178419	18.124071	-11.135919	7.236510	-22.038881	40.462559	11.202569	40.505098	11.245069	39.460922	10.185531	
5	18.084263	-11.175766	18.150596	-11.109395	7.274180	-22.001211	40.436035	11.176045	40.502446	11.242416	39.455714	10.180324	
6	18.087502	-11.172527	18.182978	-11.077012	7.320174	-21.955217	40.403653	11.143663	40.499206	11.239177	39.449357	10.173966	
7	18.091326	-11.168703	18.221197	-11.038793	7.374464	-21.900927	40.365434	11.105444	40.495383	11.235354	39.441853	10.166462	
8	18.095731	-11.164298	18.265227	-10.994763	7.437017	-21.838374	40.321404	11.061414	40.490978	11.230948	39.433209	10.157818	
9	18.100716	-11.159313	18.315039	-10.944952	7.507794	-21.767597	40.271592	11.011602	40.485993	11.225964	39.423429	10.148039	
10	18.106277	-11.153752	18.370599	-10.889392	7.586752	-21.688639	40.216032	10.956042	40.480432	11.220403	39.412521	10.137131	
11	18.112411	-11.147619	18.431870	-10.828121	7.673843	-21.601547	40.154761	10.894771	40.474298	11.214269	39.400492	10.125102	
12	18.119114	-11.140916	18.498810	-10.761180	7.769014	-21.506377	40.087821	10.827830	40.467595	11.207566	39.387351	10.111960	
13	18.126381	-11.133648	18.571376	-10.688615	7.872205	-21.403185	40.015255	10.755265	40.460327	11.200298	39.373105	10.097714	
14	18.134210	-11.125819	18.649516	-10.610474	7.983355	-21.292035	39.937114	10.677124	40.452499	11.192470	39.357765	10.082374	
15	18.142594	-11.117435	18.733180	-10.526810	8.102395	-21.172996	39.853451	10.593461	40.444114	11.184085	39.341340	10.065950	
16	18.151530	-11.108500	18.822309	-10.437682	8.229251	-21.046140	39.764322	10.504332	40.435179	11.175150	39.323843	10.048452	
17	18.161010	-11.099019	18.916842	-10.343148	8.363847	-20.911544	39.669789	10.409798	40.425699	11.165670	39.305285	10.029894	
18	18.171030	-11.088999	19.016716	-10.243275	8.506099	-20.769292	39.569915	10.309925	40.415679	11.155650	39.285678	10.010288	
19	18.181584	-11.078446	19.121860	-10.138130	8.655920	-20.619470	39.464771	10.204781	40.405125	11.145096	39.265037	9.989646	
20	18.192664	-11.067365	19.232203	-10.027788	8.813219	-20.462172	39.354428	10.094438	40.394045	11.134016	39.243374	9.967984	
21	18.204265	-11.055764	19.347667	-9.912324	8.977899	-20.297492	39.238964	9.978974	40.382444	11.122415	39.220706	9.945315	
22	18.216379	-11.043650	19.468171	-9.791819	9.149859	-20.125532	39.118460	9.858470	40.370330	11.110301	39.197046	9.921656	
23	18.228999	-11.031030	19.593631	-9.666359	9.328993	-19.946398	38.993000	9.733010	40.357710	11.097681	39.172413	9.897022	
24	18.242117	-11.017912	19.723957	-9.536033	9.515191	-19.760200	38.862674	9.602683	40.344592	11.084563	39.146822	9.871432	
25	18.255725	-11.004304	19.859057	-9.400934	9.708339	-19.567052	38.727574	9.467584	40.330984	11.070954	39.120292	9.844901	
26	18.269816	-10.990214	19.998831	-9.261159	9.908318	-19.367073	38.587800	9.327809	40.316893	11.056864	39.092840	9.817450	
27	18.284379	-10.975650	20.143179	-9.116811	10.115005	-19.160386	38.443452	9.183461	40.302330	11.042300	39.064487	9.789096	
28	18.299407	-10.960622	20.291995	-8.967996	10.328273	-18.947118	38.294636	9.034646	40.287301	11.027272	39.035250	9.759860	
29	18.314891	-10.945138	20.445166	-8.814825	10.547990	-18.727401	38.141465	8.881475	40.271818	11.011789	39.005152	9.729762	
30	18.330821	-10.929209	20.602577	-8.657413	10.774021	-18.501369	37.984054	8.724064	40.255888	10.995859	38.974214	9.698823	
31	18.347186	-10.912843	20.764108	-8.495882	11.006228	-18.269163	37.822523	8.562533	40.239522	10.979493	38.942456	9.667065	
32	18.363979	-10.896050	20.929633	-8.330358	11.244466	-18.030925	37.656998	8.397008	40.222730	10.962701	38.909901	9.634511	
33	18.381187	-10.878842	21.099020	-8.160970	11.488588	-17.786803	37.487611	8.227621	40.205522	10.945492	38.876574	9.601183	
34	18.398801	-10.861228	21.272133	-7.987858	11.738444	-17.536946	37.314498	8.054508	40.187908	10.927878	38.842497	9.567106	
35	18.416810	-10.843219	21.448828	-7.811162	11.993880	-17.281511	37.137803	7.877813	40.169898	10.909869	38.807694	9.532304	
36	18.435204	-10.824826	21.628956	-7.631034	12.254737	-17.020654	36.957675	7.697684	40.151505	10.891476	38.772192	9.496802	
37	18.453970	-10.806059	21.812361	-7.447629	12.520853	-16.754537	36.774270	7.514279	40.132739	10.872710	38.736016	9.460626	
38	18.473097	-10.786932	21.998879	-7.261111	12.792065	-16.483326	36.587752	7.327762	40.113611	10.853582	38.699192	9.423802	
39	18.492575	-10.767454	22.188337	-7.071654	13.068202	-16.207188	36.398294	7.138304	40.094134	10.834105	38.661748	9.386357	
40	18.512391	-10.747639	22.380553	-6.879437	13.349096	-15.926295	36.206078	6.946088	40.074318	10.814289	38.623710	9.348319	
41	18.532532	-10.727497	22.575336	-6.684654	13.634569	-15.640822	36.011295	6.751305	40.054177	10.794147	38.585108	9.309717	
