#    itr              mu            ntot            mtot            etot
       1       34.309570        3.499146        1.248095       -4.151650
       2       12.848907        3.499969       -0.997277       13.708753
       3       13.561444        3.499664        0.765305       16.689090
       4       14.119357        3.499054       -0.590300       18.804658
       5       14.458198        3.500122        0.451935       20.081756
       6       14.844760        3.499542       -0.354349       20.850937
       7       15.027784        3.499115        0.274408       21.272821
       8       15.137404        3.499084       -0.209492       21.545204
       9       15.241889        3.500244        0.161402       21.732946
      10       15.257179        3.500244       -0.122833       21.840265
      11       15.308368        3.499878        0.093654       21.898371
      12       15.314425        3.499786       -0.070598       21.923370
      13       15.327898        3.499451        0.054120       21.938965
      14       15.335328        3.500732       -0.042080       21.965755
      15       15.336281        3.500153        0.032657       21.979363
      16       15.344301        3.500275       -0.024793       21.982297
      17       15.342378        3.499573        0.018951       21.971457
      18       15.350827        3.500610       -0.013992       21.979233
      19       15.349358        3.500092        0.008576       21.985458
      20       15.330271        3.499207       -0.005066       21.965661
      21       15.337869        3.499573        0.003876       21.962541
      22       15.346000        3.499725       -0.003433       21.973316
