#    itr              mu            ntot            mtot            etot
       1       -7.182861        1.800354        0.899750      -29.480751
       2       -1.246608        1.800720       -0.380280      -12.245320
       3       -1.658628        1.800415        0.151855      -11.080272
       4       -1.703184        1.800415       -0.059814      -10.869443
       5       -1.726447        1.799194        0.024292      -10.833449
       6       -1.725330        1.799927       -0.008545      -10.834423
       7       -1.724623        1.800171        0.003296      -10.831334
       8       -1.724175        1.800415       -0.000977      -10.830593
       9       -1.723892        1.799927        0.000244      -10.828768
      10       -1.723713        1.799927       -0.000244      -10.830566
