#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.494581	3.473986	-10.494581	3.473986	-21.276036	-7.915562	11.616834	25.585401	11.616834	25.585401	10.772374	24.132847	
1	-10.494281	3.474286	-10.491584	3.476983	-21.271823	-7.911349	11.613837	25.582404	11.616534	25.585101	10.771775	24.132248	
2	-10.493382	3.475185	-10.482596	3.485971	-21.259187	-7.898713	11.604849	25.573416	11.615636	25.584203	10.769979	24.130453	
3	-10.491885	3.476682	-10.467622	3.500945	-21.238135	-7.877661	11.589876	25.558442	11.614138	25.582705	10.766987	24.127461	
4	-10.489790	3.478777	-10.446672	3.521895	-21.208680	-7.848207	11.568925	25.537492	11.612043	25.580610	10.762801	24.123275	
5	-10.487098	3.481469	-10.419758	3.548809	-21.170840	-7.810367	11.542011	25.510578	11.609352	25.577918	10.757424	24.117897	
6	-10.483812	3.484755	-10.386897	3.581670	-21.124638	-7.764165	11.509150	25.477717	11.606065	25.574632	10.750858	24.111332	
7	-10.479933	3.488634	-10.348109	3.620458	-21.070102	-7.709628	11.470362	25.438929	11.602186	25.570753	10.743108	24.103582	
8	-10.475463	3.493104	-10.303419	3.665148	-21.007264	-7.646790	11.425672	25.394239	11.597716	25.566283	10.734179	24.094652	
9	-10.470405	3.498161	-10.252854	3.715713	-20.936163	-7.575689	11.375107	25.343674	11.592659	25.561226	10.724075	24.084549	
10	-10.464763	3.503804	-10.196445	3.772122	-20.856841	-7.496367	11.318699	25.287266	11.587017	25.555584	10.712804	24.073277	
11	-10.458540	3.510027	-10.134228	3.834339	-20.769346	-7.408873	11.256482	25.225049	11.580793	25.549360	10.700371	24.060845	
12	-10.451739	3.516828	-10.066241	3.902325	-20.673732	-7.313259	11.188495	25.157062	11.573992	25.542559	10.686786	24.047260	
13	-10.444364	3.524203	-9.992527	3.976040	-20.570056	-7.209582	11.114780	25.083347	11.566618	25.535185	10.672056	24.032529	
14	-10.436421	3.532146	-9.913131	4.055436	-20.458380	-7.097907	11.035384	25.003951	11.558674	25.527241	10.656189	24.016663	
15	-10.427913	3.540654	-9.828102	4.140465	-20.338773	-6.978299	10.950356	24.918923	11.550167	25.518733	10.639197	23.999671	
16	-10.418846	3.549720	-9.737494	4.231073	-20.211305	-6.850832	10.859748	24.828315	11.541100	25.509667	10.621089	23.981562	
17	-10.409226	3.559341	-9.641364	4.327203	-20.076055	-6.715582	10.763617	24.732184	11.531479	25.500046	10.601876	23.962350	
18	-10.399058	3.569509	-9.539770	4.428797	-19.933104	-6.572631	10.662023	24.630590	11.521311	25.489878	10.581571	23.942044	
19	-10.388348	3.580219	-9.432777	4.535790	-19.782539	-6.422065	10.555031	24.523598	11.510602	25.479169	10.560185	23.920659	
20	-10.377103	3.591464	-9.320452	4.648115	-19.624450	-6.263976	10.442706	24.411273	11.499357	25.467924	10.537732	23.898206	
21	-10.365330	3.603237	-9.202865	4.765701	-19.458932	-6.098459	10.325119	24.293686	11.487583	25.456150	10.514226	23.874700	
22	-10.353035	3.615531	-9.080091	4.888476	-19.286087	-5.925613	10.202344	24.170911	11.475289	25.443856	10.489681	23.850155	
23	-10.340227	3.628340	-8.952206	5.016361	-19.106018	-5.745544	10.074459	24.043026	11.462480	25.431047	10.464113	23.824586	
24	-10.326913	3.641654	-8.819291	5.149276	-18.918834	-5.558360	9.941544	23.910111	11.449166	25.417733	10.437536	23.798010	
25	-10.313100	3.655467	-8.681430	5.287137	-18.724648	-5.364174	9.803683	23.772250	11.435353	25.403920	10.409968	23.770442	
26	-10.298798	3.669769	-8.538711	5.429856	-18.523578	-5.163104	9.660965	23.629532	11.421051	25.389618	10.381426	23.741899	
27	-10.284014	3.684553	-8.391225	5.577342	-18.315745	-4.955272	9.513479	23.482045	11.406268	25.374835	10.351926	23.712400	
28	-10.268759	3.699808	-8.239066	5.729501	-18.101275	-4.740802	9.361319	23.329886	11.391012	25.359579	10.321488	23.681961	
29	-10.253040	3.715527	-8.082331	5.886236	-17.880298	-4.519824	9.204585	23.173152	11.375294	25.343861	10.290129	23.650603	
30	-10.236868	3.731699	-7.921122	6.047445	-17.652946	-4.292473	9.043376	23.011942	11.359122	25.327689	10.257871	23.618344	
31	-10.220253	3.748314	-7.755543	6.213024	-17.419358	-4.058885	8.877796	22.846363	11.342506	25.311073	10.224731	23.585205	
32	-10.203203	3.765364	-7.585701	6.382866	-17.179675	-3.819202	8.707954	22.676521	11.325457	25.294024	10.190732	23.551206	
33	-10.185731	3.782836	-7.411708	6.556859	-16.934042	-3.573569	8.533961	22.502528	11.307984	25.276551	10.155894	23.516367	
34	-10.167845	3.800722	-7.233678	6.734888	-16.682608	-3.322134	8.355932	22.324499	11.290099	25.258665	10.120238	23.480712	
35	-10.149558	3.819009	-7.051731	6.916836	-16.425523	-3.065050	8.173984	22.142551	11.271811	25.240378	10.083787	23.444261	
36	-10.130879	3.837688	-6.865987	7.102580	-16.162945	-2.802471	7.988240	21.956807	11.253132	25.221699	10.046563	23.407037	
37	-10.111821	3.856746	-6.676572	7.291995	-15.895032	-2.534558	7.798826	21.767393	11.234074	25.202641	10.008591	23.369064	
38	-10.092394	3.876173	-6.483617	7.484950	-15.621946	-2.261472	7.605871	21.574438	11.214648	25.183215	9.969892	23.330365	
39	-10.072611	3.895956	-6.287255	7.681312	-15.343852	-1.983378	7.409509	21.378076	11.194865	25.163432	9.930491	23.290965	
40	-10.052484	3.916083	-6.087625	7.880942	-15.060919	-1.700445	7.209878	21.178445	11.174737	25.143304	9.890414	23.250888	
41	-10.032024	3.936543	-5.884869	8.083698	-14.773318	-1.412845	7.007123	20.975690	11.154277	25.122844	9.849685	23.210158	
42	-10.011244	3.957323	-5.679136	8.289431	-14.481224	-1.120750	6.801390	20.769957	11.133497	25.102064	9.808329	23.168802	
43	-9.990157	3.978410	-5.470581	8.497986	-14.184813	-0.824339	6.592834	20.561401	11.112410	25.080977	9.766372	23.126846	
44	-9.968774	3.999793	-5.259362	8.709205	-13.884265	-0.523791	6.381615	20.350182	11.091028	25.059595	9.723842	23.084315	
45	-9.947110	4.021457	-5.045648	8.922919	-13.579762	-0.219288	6.167902	20.136469	11.069364	25.037930	9.680763	23.041237	
46	-9.925177	4.043390	-4.829616	9.138951	-13.271488	0.088985	5.951869	19.920436	11.047431	25.015998	9.637165	22.997639	
47	-9.902989	4.065578	-4.611449	9.357117	-12.959632	0.400842	5.733703	19.702270	11.025242	24.993809	9.593074	22.953548	
48	-9.880558	4.088009	-4.391347	9.577220	-12.644381	0.716092	5.513600	19.482167	11.002811	24.971378	9.548518	22.908992	
49	-9.857899	4.110668	-4.169519	9.799048	-12.325928	1.034545	5.291773	19.260339	10.980152	24.948719	9.503526	22.863999	
50	-9.835024	4.133543	-3.946194	10.022373	-12.004466	1.356008	5.068447	19.037014	10.957278	24.925845	9.458125	22.818599	
51	-9.811949	4.156618	-3.721621	10.246946	-11.680189	1.680285	4.843874	18.812441	10.934202	24.902769	9.412346	22.772820	
52	-9.788686	4.179881	-3.496074	10.472493	-11.353295	2.007178	4.618328	18.586894	10.910939	24.879506	9.366217	22.726691	
53	-9.765250	4.203317	-3.269864	10.698703	-11.023983	2.336491	4.392117	18.360684	10.887503	24.856070	9.319768	22.680242	
54	-9.741655	4.226912	-3.043344	10.925223	-10.692453	2.668021	4.165597	18.134164	10.863908	24.832475	9.273029	22.633502	
55	-9.717915	4.250652	-2.816924	11.151643	-10.358907	3.001567	3.939177	17.907744	10.840168	24.808735	9.226030	22.586503	
56	-9.694044	4.274523	-2.591094	11.377473	-10.023547	3.336926	3.713347	17.681914	10.816298	24.784865	9.178801	22.539275	
57	-9.670058	4.298509	-2.366449	11.602118	-9.686579	3.673894	3.488702	17.457269	10.792311	24.760878	9.131374	22.491848	
58	-9.645969	4.322598	-2.143732	11.824835	-9.348208	4.012266	3.265985	17.234552	10.768223	24.736789	9.083780	22.444254	
59	-9.621793	4.346773	-1.923892	12.044675	-9.008640	4.351834	3.046145	17.014712	10.744047	24.712614	9.036049	22.396523	
60	-9.597545	4.371022	-1.708178	12.260389	-8.668082	4.692392	2.830432	16.798998	10.719799	24.688366	8.988214	22.348688	
61	-9.573239	4.395328	-1.498274	12.470293	-8.326743	5.033730	2.620527	16.589094	10.695492	24.664059	8.940306	22.300780	
62	-9.548889	4.419677	-1.296502	12.672065	-7.984832	5.375642	2.418755	16.387322	10.671143	24.639710	8.892358	22.252831	
63	-9.524511	4.444056	-1.106122	12.862445	-7.642558	5.717916	2.228375	16.196942	10.646765	24.615332	8.844401	22.204875	
64	-9.500119	4.468448	-0.931745	13.036822	-7.300131	6.060343	2.053998	16.022565	10.622372	24.590939	8.796469	22.156943	
65	-9.475728	4.492839	-0.779794	13.188773	-6.957762	6.402712	1.902047	15.870614	10.597981	24.566548	8.748594	22.109068	
66	-9.451351	4.517215	-0.658740	13.309827	-6.615660	6.744814	1.780994	15.749561	10.573605	24.542172	8.700810	22.061283	
