#    itr              mu            ntot            mtot            etot
       1       54.397000        4.399414        0.225037      195.320981
       2       54.416000        4.399902        0.138367      195.526074
       3       54.415000        4.399048        0.086792      195.569891
       4       54.386000        4.399780        0.055176      195.595868
       5       54.392000        4.399048        0.034546      195.602230
       6       54.387000        4.399292        0.021240      195.585666
       7       54.385000        4.399048        0.013794      195.585890
       8       54.381000        4.399048        0.008911      195.575049
       9       54.383000        4.399292        0.005127      195.588634
      10       54.384000        4.399292        0.002930      195.600253
      11       54.382000        4.399292        0.001953      195.600291
      12       54.382000        4.399292        0.000977      195.600302
      13       54.379000        4.399780        0.000732      195.626859
      14       54.383000        4.399292        0.000977      195.623634
      15       54.379000        4.399780        0.000732      195.626940
      16       54.383000        4.399292        0.000977      195.623634
      17       54.379000        4.399780        0.000732      195.626940
      18       54.383000        4.399292        0.000977      195.623634
      19       54.379000        4.399780        0.000732      195.626940
      20       54.383000        4.399292        0.000977      195.623634
      21       54.379000        4.399780        0.000732      195.626940
      22       54.383000        4.399292        0.000977      195.623634
      23       54.379000        4.399780        0.000732      195.626940
      24       54.383000        4.399292        0.000977      195.623634
      25       54.379000        4.399780        0.000732      195.626940
      26       54.383000        4.399292        0.000977      195.623634
      27       54.379000        4.399780        0.000732      195.626940
      28       54.383000        4.399292        0.000977      195.623634
      29       54.379000        4.399780        0.000732      195.626940
      30       54.383000        4.399292        0.000977      195.623634
      31       54.379000        4.399780        0.000732      195.626940
      32       54.383000        4.399292        0.000977      195.623634
      33       54.379000        4.399780        0.000732      195.626940
      34       54.383000        4.399292        0.000977      195.623634
      35       54.379000        4.399780        0.000732      195.626940
      36       54.383000        4.399292        0.000977      195.623634
      37       54.379000        4.399780        0.000732      195.626940
      38       54.383000        4.399292        0.000977      195.623634
      39       54.379000        4.399780        0.000732      195.626940
      40       54.383000        4.399292        0.000977      195.623634
      41       54.379000        4.399780        0.000732      195.626940
      42       54.383000        4.399292        0.000977      195.623634
      43       54.379000        4.399780        0.000732      195.626940
      44       54.383000        4.399292        0.000977      195.623634
      45       54.379000        4.399780        0.000732      195.626940
      46       54.383000        4.399292        0.000977      195.623634
      47       54.379000        4.399780        0.000732      195.626940
      48       54.383000        4.399292        0.000977      195.623634
      49       54.379000        4.399780        0.000732      195.626940
      50       54.383000        4.399292        0.000977      195.623634
      51       54.379000        4.399780        0.000732      195.626940
      52       54.383000        4.399292        0.000977      195.623634
      53       54.379000        4.399780        0.000732      195.626940
      54       54.383000        4.399292        0.000977      195.623634
      55       54.379000        4.399780        0.000732      195.626940
      56       54.383000        4.399292        0.000977      195.623634
      57       54.379000        4.399780        0.000732      195.626940
      58       54.383000        4.399292        0.000977      195.623634
      59       54.379000        4.399780        0.000732      195.626940
      60       54.383000        4.399292        0.000977      195.623634
      61       54.379000        4.399780        0.000732      195.626940
      62       54.383000        4.399292        0.000977      195.623634
      63       54.379000        4.399780        0.000732      195.626940
      64       54.383000        4.399292        0.000977      195.623634
      65       54.379000        4.399780        0.000732      195.626940
      66       54.383000        4.399292        0.000977      195.623634
      67       54.379000        4.399780        0.000732      195.626940
      68       54.383000        4.399292        0.000977      195.623634
      69       54.379000        4.399780        0.000732      195.626940
      70       54.383000        4.399292        0.000977      195.623634
      71       54.379000        4.399780        0.000732      195.626940
      72       54.383000        4.399292        0.000977      195.623634
      73       54.379000        4.399780        0.000732      195.626940
      74       54.383000        4.399292        0.000977      195.623634
      75       54.379000        4.399780        0.000732      195.626940
      76       54.383000        4.399292        0.000977      195.623634
      77       54.379000        4.399780        0.000732      195.626940
      78       54.383000        4.399292        0.000977      195.623634
      79       54.379000        4.399780        0.000732      195.626940
      80       54.383000        4.399292        0.000977      195.623634
      81       54.379000        4.399780        0.000732      195.626940
      82       54.383000        4.399292        0.000977      195.623634
      83       54.379000        4.399780        0.000732      195.626940
      84       54.383000        4.399292        0.000977      195.623634
      85       54.379000        4.399780        0.000732      195.626940
      86       54.383000        4.399292        0.000977      195.623634
      87       54.379000        4.399780        0.000732      195.626940
      88       54.383000        4.399292        0.000977      195.623634
      89       54.379000        4.399780        0.000732      195.626940
      90       54.383000        4.399292        0.000977      195.623634
      91       54.379000        4.399780        0.000732      195.626940
      92       54.383000        4.399292        0.000977      195.623634
      93       54.379000        4.399780        0.000732      195.626940
      94       54.383000        4.399292        0.000977      195.623634
      95       54.379000        4.399780        0.000732      195.626940
      96       54.383000        4.399292        0.000977      195.623634
      97       54.379000        4.399780        0.000732      195.626940
      98       54.383000        4.399292        0.000977      195.623634
      99       54.379000        4.399780        0.000732      195.626940
