#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-0.094310	-9.972301	-0.094309	-9.972300	-11.406630	-20.599623	21.965159	12.087168	21.965160	12.087169	20.612441	11.419448	
1	-0.094010	-9.972001	-0.091306	-9.969296	-11.402415	-20.595408	21.962155	12.084165	21.964859	12.086869	20.611840	11.418847	
2	-0.093109	-9.971100	-0.082297	-9.960287	-11.389772	-20.582766	21.953146	12.075155	21.963959	12.085968	20.610037	11.417044	
3	-0.091608	-9.969599	-0.067287	-9.945278	-11.368710	-20.561703	21.938137	12.060146	21.962458	12.084467	20.607035	11.414042	
4	-0.089508	-9.967499	-0.046287	-9.924278	-11.339239	-20.532233	21.917137	12.039146	21.960358	12.082367	20.602833	11.409840	
5	-0.086810	-9.964801	-0.019309	-9.897300	-11.301380	-20.494373	21.890159	12.012168	21.957660	12.079669	20.597436	11.404443	
6	-0.083516	-9.961507	0.013631	-9.864360	-11.255153	-20.448146	21.857219	11.979228	21.954366	12.076375	20.590846	11.397853	
7	-0.079628	-9.957618	0.052512	-9.825479	-11.200588	-20.393581	21.818338	11.940347	21.950477	12.072486	20.583067	11.390074	
8	-0.075147	-9.953138	0.097311	-9.780680	-11.137717	-20.330710	21.773539	11.895548	21.945997	12.068006	20.574104	11.381111	
9	-0.070078	-9.948069	0.147999	-9.729991	-11.066577	-20.259570	21.722850	11.844859	21.940928	12.062937	20.563962	11.370969	
10	-0.064422	-9.942413	0.204548	-9.673443	-10.987213	-20.180206	21.666302	11.788311	21.935272	12.057281	20.552648	11.359655	
11	-0.058184	-9.936175	0.266920	-9.611070	-10.899671	-20.092664	21.603929	11.725939	21.929034	12.051043	20.540169	11.347176	
12	-0.051367	-9.929358	0.335079	-9.542911	-10.804005	-19.996998	21.535770	11.657780	21.922217	12.044226	20.526531	11.333538	
13	-0.043975	-9.921966	0.408983	-9.469008	-10.700272	-19.893265	21.461867	11.583876	21.914825	12.036834	20.511744	11.318751	
14	-0.036013	-9.914003	0.488586	-9.389405	-10.588534	-19.781527	21.382264	11.504273	21.906862	12.028872	20.495816	11.302823	
15	-0.027485	-9.905475	0.573840	-9.304151	-10.468860	-19.661853	21.297010	11.419019	21.898334	12.020344	20.478757	11.285764	
16	-0.018396	-9.896387	0.664691	-9.213299	-10.341321	-19.534314	21.206158	11.328168	21.889246	12.011255	20.460577	11.267584	
17	-0.008753	-9.886744	0.761085	-9.116905	-10.205994	-19.398987	21.109764	11.231773	21.879603	12.001612	20.441287	11.248294	
18	0.001439	-9.876551	0.862963	-9.015028	-10.062961	-19.255954	21.007887	11.129896	21.869410	11.991419	20.420900	11.227907	
19	0.012175	-9.865816	0.970261	-8.907730	-9.912308	-19.105301	20.900589	11.022598	21.858675	11.980684	20.399427	11.206434	
20	0.023447	-9.854544	1.082914	-8.795077	-9.754126	-18.947119	20.787936	10.909945	21.847403	11.969412	20.376881	11.183888	
21	0.035248	-9.842742	1.200852	-8.677139	-9.588510	-18.781503	20.669998	10.792007	21.835601	11.957610	20.353277	11.160284	
22	0.047573	-9.830418	1.324002	-8.553989	-9.415561	-18.608554	20.546848	10.668857	21.823277	11.945286	20.328628	11.135635	
23	0.060412	-9.817579	1.452289	-8.425702	-9.235382	-18.428375	20.418561	10.540570	21.810438	11.932447	20.302949	11.109956	
24	0.073759	-9.804232	1.585633	-8.292357	-9.048082	-18.241075	20.285216	10.407226	21.797091	11.919100	20.276257	11.083264	
25	0.087605	-9.790386	1.723952	-8.154038	-8.853774	-18.046767	20.146897	10.268907	21.783245	11.905254	20.248567	11.055574	
26	0.101942	-9.776049	1.867160	-8.010830	-8.652576	-17.845569	20.003689	10.125699	21.768907	11.890917	20.219896	11.026903	
27	0.116762	-9.761229	2.015168	-7.862822	-8.444608	-17.637601	19.855681	9.977691	21.754088	11.876097	20.190261	10.997268	
28	0.132055	-9.745936	2.167885	-7.710106	-8.229997	-17.422990	19.702965	9.824974	21.738795	11.860804	20.159682	10.966688	
29	0.147812	-9.730179	2.325214	-7.552777	-8.008871	-17.201864	19.545636	9.667645	21.723038	11.845047	20.128175	10.935182	
30	0.164024	-9.713967	2.487057	-7.390934	-7.781364	-16.974357	19.383793	9.505802	21.706826	11.828835	20.095761	10.902768	
31	0.180680	-9.697310	2.653314	-7.224677	-7.547613	-16.740606	19.217536	9.339545	21.690169	11.812179	20.062459	10.869466	
32	0.197772	-9.680219	2.823879	-7.054112	-7.307760	-16.500753	19.046970	9.168980	21.673078	11.795087	20.028289	10.835296	
33	0.215288	-9.662703	2.998646	-6.879345	-7.061949	-16.254942	18.872204	8.994213	21.655562	11.777571	19.993273	10.800280	
34	0.233218	-9.644772	3.177502	-6.700488	-6.810328	-16.003321	18.693347	8.815356	21.637631	11.759641	19.957431	10.764438	
35	0.251552	-9.626439	3.360336	-6.517655	-6.553049	-15.746042	18.510514	8.632523	21.619298	11.741307	19.920785	10.727792	
36	0.270277	-9.607714	3.547029	-6.330961	-6.290268	-15.483261	18.323820	8.445830	21.600572	11.722582	19.883359	10.690366	
37	0.289383	-9.588607	3.737463	-6.140528	-6.022142	-15.215135	18.133387	8.255396	21.581466	11.703475	19.845174	10.652180	
38	0.308859	-9.569132	3.931512	-5.946478	-5.748835	-14.941828	17.939337	8.061347	21.561990	11.684000	19.806253	10.613260	
39	0.328692	-9.549298	4.129052	-5.748939	-5.470510	-14.663503	17.741797	7.863807	21.542157	11.664167	19.766622	10.573629	
40	0.348871	-9.529120	4.329952	-5.548039	-5.187335	-14.380329	17.540898	7.662907	21.521978	11.643988	19.726303	10.533310	
41	0.369383	-9.508607	4.534078	-5.343912	-4.899483	-14.092476	17.336771	7.458780	21.501466	11.623475	19.685322	10.492329	
42	0.390217	-9.487774	4.741294	-5.136697	-4.607126	-13.800119	17.129556	7.251565	21.480633	11.602642	19.643704	10.450710	
43	0.411359	-9.466632	4.951458	-4.926533	-4.310441	-13.503434	16.919392	7.041401	21.459491	11.581500	19.601473	10.408480	
44	0.432796	-9.445194	5.164423	-4.713568	-4.009607	-13.202600	16.706427	6.828436	21.438053	11.560063	19.558657	10.365664	
45	0.454517	-9.423474	5.380040	-4.497951	-3.704806	-12.897799	16.490809	6.612819	21.416333	11.538342	19.515280	10.322287	
46	0.476507	-9.401484	5.598153	-4.279838	-3.396221	-12.589215	16.272697	6.394706	21.394343	11.516352	19.471371	10.278378	
47	0.498754	-9.379237	5.818598	-4.059393	-3.084040	-12.277034	16.052252	6.174261	21.372096	11.494105	19.426955	10.233962	
48	0.521244	-9.356747	6.041207	-3.836784	-2.768451	-11.961444	15.829643	5.951652	21.349606	11.471615	19.382060	10.189067	
49	0.543963	-9.334028	6.265801	-3.612189	-2.449644	-11.642638	15.605048	5.727057	21.326887	11.448896	19.336714	10.143721	
50	0.566898	-9.311093	6.492193	-3.385798	-2.127813	-11.320806	15.378657	5.500666	21.303952	11.425961	19.290945	10.097952	
51	0.590035	-9.287955	6.720179	-3.157812	-1.803151	-10.996144	15.150670	5.272680	21.280814	11.402824	19.244780	10.051787	
52	0.613360	-9.264630	6.949543	-2.928447	-1.475855	-10.668848	14.921306	5.043315	21.257489	11.379498	19.198249	10.005256	
53	0.636860	-9.241131	7.180047	-2.697944	-1.146122	-10.339115	14.690803	4.812812	21.233990	11.355999	19.151380	9.958387	
54	0.660519	-9.217472	7.411425	-2.466566	-0.814153	-10.007146	14.459425	4.581434	21.210331	11.332340	19.104201	9.911208	
55	0.684323	-9.193668	7.643374	-2.234617	-0.480148	-9.673141	14.227475	4.349485	21.186526	11.308536	19.056743	9.863750	
56	0.708259	-9.169732	7.875545	-2.002446	-0.144309	-9.337302	13.995305	4.117314	21.162591	11.284600	19.009035	9.816042	
57	0.732312	-9.145679	8.107515	-1.770475	0.193161	-8.999832	13.763334	3.885344	21.138538	11.260547	18.961106	9.768113	
58	0.756466	-9.121524	8.338767	-1.539223	0.532058	-8.660935	13.532082	3.654092	21.114383	11.236392	18.912987	9.719994	
